frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
28623,1,1.045,1.194,29.086,40.788,40.788,3.098,32.184
28624,1,0.953,1.192,33.397,41.806,41.806,-4.788,28.608999999999998
28625,1,1.05,1.289,39.956,41.875,41.875,-7.993,31.963
28626,1,0.972,1.118,38.63,39.075,39.075,-13.372,25.258000000000003
28627,1,0.943,1.34,33.908,39.169,39.169,-8.174,25.734
28628,1,1.007,1.377,35.474,40.913,40.913,-7.626,27.847999999999995
28629,1,1.167,1.14,30.589,39.984,39.984,0.72,31.308999999999997
28630,1,1.035,1.077,31.131,37.057,37.057,5.271,36.402
28631,1,0.882,0.964,40.525,37.445,37.445,-2.054,38.471
28632,1,0.799,1.348,39.265,35.171,35.171,-2.003,37.262
28633,1,0.925,1.23,33.353,40.826,40.826,9.804,43.157000000000004
28634,1,1.113,1.348,39.254,40.244,40.244,-5.194,34.059999999999995
28635,1,0.916,1.169,40.523,40.818,40.818,-8.188,32.335
28636,1,0.836,1.16,51.305,38.32,38.32,-18.68,32.625
28637,1,0.94,1.059,53.55,34.229,34.229,-23.357,30.192999999999998
28638,1,1.159,1.412,58.057,30.879,30.879,-24.886,33.17100000000001
28639,1,1.083,1.223,51.097,29.977,29.977,-13.997,37.1
28640,1,0.813,1.285,44.654,34.786,34.786,-9.93,34.724000000000004
28641,1,0.893,1.17,54.857,36.593,36.593,-79.176,-24.319000000000003
28642,1,1.28,0.88,63.549,36.697,36.697,-92.876,-29.327000000000005
28643,1,1.03,1.046,56.897,39.132,39.132,-84.647,-27.750000000000007
28644,1,1.006,1.218,59.167,43.469,43.469,-85.789,-26.622
28645,1,1.043,1.192,50.881,39.929,39.929,-81.816,-30.935000000000002
28646,1,1.031,1.335,47.378,42.157,42.157,-77.434,-30.055999999999997
28647,1,1.105,1.312,52.448,44.518,44.518,-80.038,-27.589999999999996
28648,1,0.769,1.175,52.423,40.547,40.547,-80.609,-28.185999999999993
28649,1,0.765,1.27,50.803,46.37,46.37,-81.481,-30.677999999999997
28650,1,0.728,1.26,54.223,50.577,50.577,-85.499,-31.275999999999996
28651,1,0.725,1.121,58.36,42.287,42.287,-36.28,22.08
28652,1,0.927,1.409,52.449,42.324,42.324,-28.39,24.058999999999997
28653,1,0.869,1.143,53.539,39.164,39.164,-19.527,34.012
28654,1,0.547,1.081,59.939,38.195,38.195,-24.401,35.538
28655,1,0.538,0.984,59.661,42.305,42.305,-32.852,26.809000000000005
28656,1,0.665,1.197,62.478,38.718,38.718,-35.037,27.441000000000003
28657,1,0.816,0.962,65.72,36.368,36.368,-36.687,29.033
28658,1,0.64,1.088,68.491,36.288,36.288,-35.625,32.866
28659,1,0.535,1.018,69.445,36.809,36.809,-33.211,36.233999999999995
28660,1,0.641,0.887,77.936,36.278,36.278,-38.304,39.632000000000005
28661,1,0.836,0.839,71.115,38.081,38.081,-34.233,36.882
28662,1,0.86,1.045,63.389,35.676,35.676,-23.942,39.447
28663,1,0.747,1.048,69.359,38.533,38.533,-37.992,31.366999999999997
28664,1,0.764,0.981,72.251,40.004,40.004,-35.871,36.38
28665,1,0.757,1.089,65.559,37.508,37.508,-28.751,36.80799999999999
28666,1,0.964,1.218,66.843,36.895,36.895,-32.899,33.944
28667,1,0.919,1.154,58.18,38.772,38.772,-20.161,38.019
28668,1,0.785,0.931,62.765,41.719,41.719,-26.341,36.424
28669,1,0.61,1.254,63.402,39.627,39.627,-19.283,44.119
28670,1,0.759,1.114,65.747,39.128,39.128,-34.175,31.572000000000003
28671,1,0.958,0.969,70.46,38.307,38.307,-64.725,5.734999999999999
28672,1,0.951,0.815,74.186,36.052,36.052,-75.369,-1.1829999999999927
28673,1,1.065,0.849,76.749,38.583,38.583,-75.765,0.9839999999999947
28674,1,1.282,0.986,81.062,43.1,43.1,-77.412,3.6499999999999915
28675,1,1.325,0.862,83.029,44.079,44.079,-82.064,0.9650000000000034
28676,1,1.343,1.086,87.77,42.962,42.962,-81.4,6.36999999999999
28677,1,1.244,0.981,86.671,48.519,48.519,-78.585,8.086000000000013
28678,1,1.072,1.109,85.192,44.225,44.225,-78.148,7.043999999999997
28679,1,1.123,1.234,82.345,44.568,44.568,-73.148,9.197000000000003
28680,1,0.951,0.94,89.426,43.607,43.607,-78.734,10.692000000000007
28681,1,1.173,0.896,83.057,44.235,44.235,-75.036,8.021
28682,1,1.323,0.96,91.573,44.873,44.873,-81.931,9.641999999999996
28683,1,1.292,0.89,83.644,45.542,45.542,-76.924,6.719999999999999
28684,1,1.451,1.091,89.508,42.985,42.985,-79.652,9.855999999999995
28685,1,1.564,0.921,90.578,45.124,45.124,-82.52,8.058000000000007
28686,1,1.34,1.16,90.673,47.182,47.182,-79.285,11.388000000000005
28687,1,1.373,0.971,86.421,46.966,46.966,-73.527,12.894000000000005
28688,1,1.437,0.966,89.727,47.106,47.106,-81.267,8.460000000000008
28689,1,1.181,0.953,92.715,44.554,44.554,-84.078,8.637
28690,1,1.5,0.776,-84.718,-44.291,44.291,90.201,5.48299999999999
28691,1,1.538,0.997,-86.06,-40.668,40.668,88.022,1.9620000000000033
28692,1,1.553,0.905,-82.0,-45.423,45.423,86.388,4.388000000000005
28693,1,1.139,1.129,92.108,43.588,43.588,-85.818,6.290000000000006
28694,1,1.162,0.712,87.51,48.098,48.098,-79.972,7.538000000000011
28695,1,1.455,0.895,91.4,41.448,41.448,-88.367,3.0330000000000013
28696,1,1.529,0.809,91.519,42.811,42.811,-88.19,3.3290000000000077
28697,1,1.688,1.058,-86.855,-40.75,40.75,89.062,2.2069999999999936
28698,1,1.444,1.004,87.471,42.605,42.605,-83.846,3.625
28699,1,1.721,0.805,-85.382,-43.627,43.627,92.752,7.36999999999999
28700,1,1.537,0.835,92.085,44.361,44.361,-79.894,12.190999999999988
28701,1,1.534,0.688,93.879,40.005,40.005,-84.69,9.189000000000007
28702,1,1.244,0.702,93.138,41.147,41.147,-80.747,12.391000000000005
28703,1,1.227,0.843,84.214,38.657,38.657,-75.457,8.757000000000005
28704,1,1.503,0.741,81.04,46.628,46.628,-73.466,7.574000000000012
28705,1,1.32,0.665,81.374,44.442,44.442,-75.194,6.179999999999993
28706,1,1.092,0.79,78.636,37.839,37.839,-72.008,6.628
28707,1,1.267,0.756,82.077,36.44,36.44,-77.938,4.138999999999996
28708,1,1.12,0.93,85.152,40.165,40.165,-80.691,4.4609999999999985
28709,1,1.221,0.913,90.34,42.052,42.052,-81.921,8.418999999999997
28710,1,1.268,0.815,89.382,40.034,40.034,-84.663,4.719000000000008
28711,1,1.218,0.933,85.651,43.819,43.819,-76.649,9.001999999999995
28712,1,1.287,0.722,81.142,39.044,39.044,-76.715,4.4269999999999925
28713,1,1.153,0.877,85.399,41.697,41.697,-77.254,8.144999999999996
28714,1,0.797,0.998,86.506,40.665,40.665,-79.715,6.790999999999997
28715,1,1.082,0.987,84.911,40.053,40.053,-78.764,6.147000000000006
28716,1,1.001,0.67,-83.923,-40.553,40.553,93.42,9.497
28717,1,0.799,0.613,89.428,43.235,43.235,-82.098,7.329999999999998
28718,1,0.849,0.883,91.238,40.81,40.81,-79.74,11.498000000000005
28719,1,0.716,0.753,86.999,38.06,38.06,-80.859,6.140000000000001
28720,1,0.732,0.891,86.985,37.854,37.854,-76.723,10.262
28721,1,0.912,0.731,76.219,38.083,38.083,-71.574,4.644999999999996
28722,1,0.637,0.916,73.239,38.445,38.445,-69.991,3.2480000000000047
28723,1,0.628,0.858,78.884,39.383,39.383,-71.529,7.355000000000004
28724,1,0.778,0.858,86.265,37.869,37.869,-81.179,5.0859999999999985
28725,1,0.977,0.942,83.401,39.631,39.631,-77.625,5.775999999999996
28726,1,0.834,0.93,77.395,38.058,38.058,-70.95,6.444999999999993
28727,1,0.818,0.797,69.054,38.567,38.567,-61.727,7.327000000000005
28728,1,0.785,0.795,77.566,32.784,32.784,-79.915,-2.3490000000000038
28729,1,0.891,0.924,84.765,31.344,31.344,-81.572,3.192999999999998
28730,1,0.851,0.832,82.439,36.964,36.964,-76.523,5.915999999999997
28731,1,0.795,0.597,58.798,35.792,35.792,-35.585,23.213
28732,1,0.834,0.766,63.305,37.352,37.352,-41.611,21.694000000000003
28733,1,0.961,0.704,68.934,34.875,34.875,-46.133,22.800999999999995
28734,1,1.269,0.625,51.355,34.145,34.145,-30.141,21.214
28735,1,0.757,0.86,46.964,37.63,37.63,-29.74,17.224
28736,1,0.689,0.881,50.012,38.603,38.603,-27.685,22.327
28737,1,0.718,1.003,56.347,34.193,34.193,-37.202,19.145000000000003
28738,1,0.639,1.25,56.691,36.256,36.256,-40.137,16.554000000000002
28739,1,0.663,0.721,60.696,34.824,34.824,-49.552,11.143999999999998
28740,1,0.79,0.691,68.26,34.869,34.869,-54.841,13.419000000000004
28741,1,0.814,0.665,76.119,37.487,37.487,-63.415,12.704
28742,1,0.721,0.678,72.22,36.405,36.405,-53.816,18.403999999999996
28743,1,0.682,0.945,73.016,38.381,38.381,-53.61,19.406000000000006
28744,1,0.628,0.856,75.823,35.671,35.671,-53.4,22.422999999999995
28745,1,0.664,0.866,66.847,36.961,36.961,-48.051,18.795999999999992
28746,1,0.981,0.841,62.946,32.955,32.955,-51.216,11.729999999999997
28747,1,0.749,0.822,60.921,34.505,34.505,-53.007,7.9140000000000015
28748,1,0.67,0.821,63.202,36.58,36.58,-49.782,13.420000000000002
28749,1,0.747,1.027,64.87,40.122,40.122,-50.049,14.821000000000005
28750,1,0.768,1.039,65.228,35.639,35.639,-52.817,12.410999999999994
28751,1,0.952,0.785,103.148,38.654,38.654,-73.139,30.009
28752,1,0.994,0.58,92.531,39.785,39.785,-66.049,26.482
28753,1,1.075,0.863,93.157,44.513,44.513,-68.855,24.301999999999992
28754,1,1.348,0.815,87.248,48.624,48.624,-65.365,21.88300000000001
28755,1,1.558,0.831,88.95,48.858,48.858,-59.083,29.867000000000004
28756,1,1.428,0.657,83.229,49.345,49.345,-56.966,26.262999999999998
28757,1,1.494,0.843,91.094,41.586,41.586,-64.977,26.11699999999999
28758,1,1.345,0.872,93.597,42.079,42.079,-70.492,23.10499999999999
28759,1,1.082,0.959,102.189,36.432,36.432,-71.96,30.229
28760,1,1.412,0.737,99.607,39.805,39.805,-71.622,27.985
28761,1,1.276,0.963,101.447,35.202,35.202,-75.509,25.938000000000002
28762,1,0.888,0.967,95.012,38.482,38.482,-66.561,28.450999999999993
28763,1,0.976,0.812,95.558,39.793,39.793,-72.66,22.89800000000001
28764,1,1.26,0.754,-76.847,-42.926,42.926,101.152,24.305000000000007
28765,1,1.014,0.635,91.139,40.421,40.421,-73.037,18.10199999999999
28766,1,1.017,0.67,95.093,39.589,39.589,-77.84,17.253
28767,1,1.173,0.688,93.764,43.761,43.761,-70.137,23.626999999999995
28768,1,0.913,0.68,95.795,45.573,45.573,-68.311,27.483999999999995
28769,1,1.076,0.731,97.243,39.942,39.942,-72.489,24.75399999999999
28770,1,0.996,0.641,97.138,41.311,41.311,-77.655,19.483000000000004
28771,1,1.214,0.605,93.584,44.313,44.313,-74.912,18.671999999999997
28772,1,1.177,0.698,92.762,46.1,46.1,-76.577,16.185000000000002
28773,1,0.998,0.479,90.672,44.734,44.734,-79.462,11.209999999999994
28774,1,1.19,0.787,87.449,48.064,48.064,-72.45,14.998999999999995
28775,1,0.958,0.727,85.725,45.805,45.805,-67.443,18.281999999999996
28776,1,1.009,0.831,83.129,46.242,46.242,-68.336,14.793000000000006
28777,1,0.815,0.857,79.642,43.77,43.77,-71.428,8.213999999999999
28778,1,0.984,0.717,81.397,48.322,48.322,-75.806,5.591000000000008
28779,1,1.233,0.878,82.77,46.048,46.048,-72.733,10.036999999999992
28780,1,1.064,1.0,75.042,46.22,46.22,-65.996,9.046000000000006
28781,1,1.124,0.81,68.28,46.327,46.327,-64.083,4.197000000000003
28782,1,1.016,0.908,69.585,44.742,44.742,-69.234,0.3509999999999991
28783,1,0.787,0.894,73.038,47.54,47.54,-67.472,5.5660000000000025
28784,1,0.729,1.198,75.618,50.695,50.695,-66.557,9.060999999999993
28785,1,0.812,0.871,76.582,45.888,45.888,-71.078,5.503999999999991
28786,1,0.741,0.594,86.422,42.391,42.391,-79.083,7.338999999999999
28787,1,0.87,0.928,85.828,41.145,41.145,-79.62,6.207999999999998
28788,1,0.812,0.632,78.753,41.212,41.212,-73.026,5.727000000000004
28789,1,1.018,0.897,82.39,44.496,44.496,-81.861,0.5289999999999964
28790,1,1.147,0.85,75.522,41.9,41.9,-76.888,-1.3659999999999997
28791,1,1.118,0.783,53.676,47.505,47.505,-60.834,-7.158000000000001
28792,1,1.192,0.651,57.885,50.303,50.303,-63.864,-5.978999999999999
28793,1,1.221,0.671,60.217,55.701,55.701,-58.003,2.2139999999999986
28794,1,1.376,0.752,59.384,58.093,58.093,-59.46,-0.07600000000000051
28795,1,1.111,0.845,56.82,52.89,52.89,-58.648,-1.828000000000003
28796,1,1.205,0.657,59.291,50.359,50.359,-63.549,-4.258000000000003
28797,1,1.202,0.878,54.709,51.417,51.417,-60.267,-5.558
28798,1,1.138,0.823,58.722,51.138,51.138,-58.207,0.5150000000000006
28799,1,1.169,0.83,62.824,48.352,48.352,-58.737,4.086999999999996
28800,1,1.398,0.795,55.547,50.483,50.483,-51.578,3.968999999999994
28801,1,0.88,0.824,74.324,46.15,46.15,-74.841,-0.5169999999999959
28802,1,1.157,0.858,76.647,44.928,44.928,-75.288,1.3590000000000089
28803,1,1.129,0.693,83.143,43.352,43.352,-84.586,-1.4429999999999978
28804,1,0.989,0.681,83.829,36.681,36.681,-88.368,-4.5390000000000015
28805,1,0.765,0.842,75.889,36.755,36.755,-78.814,-2.924999999999997
28806,1,0.696,0.838,78.038,36.636,36.636,-82.021,-3.983000000000004
28807,1,0.9,0.939,71.314,37.75,37.75,-74.989,-3.6750000000000114
28808,1,0.67,0.464,72.959,38.903,38.903,-77.772,-4.813000000000002
28809,1,0.983,0.792,72.467,37.108,37.108,-78.182,-5.715000000000003
28810,1,0.866,0.743,66.829,33.568,33.568,-72.124,-5.295000000000002
28811,1,0.824,0.761,64.77,33.047,33.047,-65.802,-1.0320000000000107
28812,1,1.005,0.738,60.348,25.502,25.502,-63.661,-3.3130000000000024
28813,1,0.942,0.555,69.041,28.521,28.521,-74.946,-5.905000000000001
28814,1,0.899,0.705,61.715,32.937,32.937,-64.419,-2.7039999999999935
28815,1,0.83,0.807,48.263,35.382,35.382,-50.313,-2.0500000000000043
28816,1,1.117,0.711,51.304,32.389,32.389,-52.388,-1.083999999999996
28817,1,1.036,0.693,51.874,36.962,36.962,-55.844,-3.969999999999999
28818,1,1.209,0.975,45.605,38.139,38.139,-51.844,-6.239000000000004
28819,1,0.925,1.072,54.267,35.15,35.15,-57.98,-3.712999999999994
28820,1,0.798,0.778,57.888,36.997,36.997,-55.951,1.9369999999999976
28821,1,0.92,0.648,56.453,40.759,40.759,-54.32,2.1330000000000027
28822,1,1.366,0.609,58.137,41.439,41.439,-58.423,-0.28600000000000136
28823,1,1.292,0.922,55.93,39.533,39.533,-61.288,-5.357999999999997
28824,1,0.834,0.677,57.33,44.255,44.255,-65.238,-7.908000000000001
28825,1,1.016,0.774,49.571,47.267,47.267,-61.005,-11.434000000000005
28826,1,1.094,0.813,50.095,47.266,47.266,-62.31,-12.215000000000003
28827,1,1.0,0.812,47.351,43.793,43.793,-56.998,-9.646999999999998
28828,1,1.075,0.703,45.429,51.799,51.799,-57.017,-11.588000000000001
28829,1,1.015,0.882,46.271,48.713,48.713,-58.837,-12.566000000000003
28830,1,0.991,0.63,48.177,52.0,52.0,-56.995,-8.817999999999998
28831,1,0.856,0.749,49.639,50.703,50.703,-63.866,-14.226999999999997
28832,1,1.005,0.686,55.489,47.867,47.867,-64.242,-8.753000000000007
28833,1,0.849,0.734,52.03,51.17,51.17,-59.482,-7.451999999999998
28834,1,0.889,0.728,55.289,46.904,46.904,-59.565,-4.275999999999996
28835,1,0.908,0.9,53.231,46.488,46.488,-56.556,-3.3249999999999957
28836,1,1.085,0.753,57.939,47.187,47.187,-63.585,-5.646000000000001
28837,1,1.048,0.976,51.651,47.456,47.456,-56.036,-4.384999999999998
28838,1,1.039,0.93,51.001,49.878,49.878,-57.542,-6.541000000000004
28839,1,1.324,1.067,53.781,53.826,53.826,-55.808,-2.027000000000001
28840,1,1.257,0.763,57.949,46.206,46.206,-61.469,-3.520000000000003
28841,1,0.848,0.974,33.461,9.986,9.986,-15.387,18.073999999999998
28842,1,0.924,0.842,35.886,11.563,11.563,-18.961,16.925000000000004
28843,1,0.911,0.975,42.383,8.932,8.932,-22.139,20.244000000000003
28844,1,0.861,0.729,51.162,11.791,11.791,-30.02,21.142
28845,1,0.952,0.812,29.713,10.989,10.989,-7.617,22.096
28846,1,0.753,0.741,31.533,15.701,15.701,-13.067,18.466
28847,1,0.908,0.593,25.15,16.516,16.516,-7.173,17.976999999999997
28848,1,0.826,0.785,32.449,15.178,15.178,-14.064,18.384999999999998
28849,1,0.977,0.725,50.192,9.704,9.704,-34.548,15.643999999999998
28850,1,0.96,0.988,40.448,14.945,14.945,-18.062,22.386
28851,1,0.98,1.101,25.222,16.126,16.126,-11.228,13.994000000000002
28852,1,0.868,0.881,17.771,13.577,13.577,0.177,17.948
28853,1,0.942,1.123,42.474,10.97,10.97,-24.556,17.917999999999996
28854,1,0.939,1.045,24.484,13.673,13.673,-4.006,20.478
28855,1,0.975,1.096,45.928,12.591,12.591,-26.769,19.159
28856,1,1.122,1.021,44.905,12.522,12.522,-26.058,18.847
28857,1,1.303,0.809,59.886,12.594,12.594,-40.681,19.205000000000005
28858,1,1.264,0.806,56.823,12.98,12.98,-39.502,17.320999999999998
28859,1,1.234,1.024,60.978,12.525,12.525,-39.947,21.031
28860,1,1.216,0.934,43.594,10.886,10.886,-23.196,20.398
28861,1,1.001,0.862,70.605,44.068,44.068,-57.301,13.304000000000002
28862,1,1.16,0.619,67.148,42.454,42.454,-53.292,13.855999999999995
28863,1,0.785,0.635,72.251,39.087,39.087,-57.201,15.050000000000004
28864,1,0.974,0.942,65.272,40.266,40.266,-53.778,11.494000000000007
28865,1,0.977,1.037,63.294,41.182,41.182,-54.251,9.043
28866,1,0.831,0.832,62.812,37.966,37.966,-58.872,3.9399999999999977
28867,1,0.85,0.703,64.636,41.741,41.741,-66.107,-1.4710000000000036
28868,1,0.911,0.846,61.436,43.302,43.302,-63.88,-2.4440000000000026
28869,1,0.779,0.619,66.67,43.778,43.778,-65.815,0.855000000000004
28870,1,0.889,0.524,68.936,43.014,43.014,-64.755,4.181000000000012
28871,1,1.092,0.74,73.87,44.759,44.759,-68.664,5.206000000000003
28872,1,1.178,0.776,67.062,45.972,45.972,-70.954,-3.891999999999996
28873,1,1.264,0.894,70.286,42.591,42.591,-74.983,-4.697000000000003
28874,1,1.211,0.757,68.369,46.412,46.412,-70.315,-1.945999999999998
28875,1,0.954,0.887,69.297,41.316,41.316,-70.193,-0.8960000000000008
28876,1,0.924,0.846,67.258,41.948,41.948,-66.059,1.198999999999998
28877,1,0.879,0.897,64.721,47.382,47.382,-68.17,-3.448999999999998
28878,1,1.275,0.756,66.031,44.639,44.639,-74.456,-8.424999999999997
28879,1,1.226,0.833,70.799,45.114,45.114,-82.355,-11.555999999999997
28880,1,1.499,0.935,70.916,44.71,44.71,-79.39,-8.474000000000004
28881,1,1.488,1.131,64.533,50.835,50.835,-73.348,-8.814999999999998
28882,1,1.474,0.867,67.069,49.098,49.098,-73.581,-6.5120000000000005
28883,1,1.878,0.835,71.614,52.703,52.703,-78.561,-6.947000000000003
28884,1,1.604,0.755,71.804,47.532,47.532,-78.737,-6.932999999999993
28885,1,1.296,0.824,73.103,45.76,45.76,-78.642,-5.5390000000000015
28886,1,1.355,0.827,66.047,43.701,43.701,-74.153,-8.106000000000009
28887,1,1.436,0.776,67.485,44.106,44.106,-75.438,-7.953000000000003
28888,1,1.199,0.804,60.327,40.421,40.421,-64.982,-4.655000000000001
28889,1,1.411,0.702,69.524,48.457,48.457,-77.018,-7.494
28890,1,1.337,0.76,65.044,43.668,43.668,-68.402,-3.358000000000004
28891,1,1.245,1.082,31.706,9.892,9.892,-17.807,13.899000000000001
28892,1,1.116,0.768,20.473,10.581,10.581,-2.269,18.204
28893,1,1.025,1.012,-2.112,12.281,12.281,20.98,18.868000000000002
28894,1,0.944,0.933,3.419,7.826,7.826,13.639,17.058
28895,1,1.193,1.042,18.79,10.541,10.541,1.772,20.561999999999998
28896,1,1.34,1.208,20.834,13.22,13.22,-3.305,17.529
28897,1,1.375,0.961,29.142,9.075,9.075,-13.476,15.665999999999999
28898,1,1.358,0.904,29.303,11.717,11.717,-11.538,17.765
28899,1,1.326,0.758,35.747,7.139,7.139,-17.575,18.172
28900,1,1.236,1.039,18.334,10.209,10.209,-4.605,13.729
28901,1,1.152,0.801,25.768,10.025,10.025,-14.837,10.931000000000001
28902,1,0.752,0.962,22.914,14.184,14.184,-11.409,11.505
28903,1,1.011,0.894,32.659,8.62,8.62,-21.84,10.818999999999999
28904,1,1.137,1.345,31.725,9.494,9.494,-20.407,11.318000000000001
28905,1,1.03,1.412,79.041,8.252,8.252,-62.235,16.805999999999997
28906,1,1.117,1.01,71.166,7.865,7.865,-51.927,19.238999999999997
28907,1,1.348,1.419,69.208,11.213,11.213,-51.573,17.634999999999998
28908,1,1.089,0.998,48.16,10.856,10.856,-28.363,19.796999999999997
28909,1,1.029,1.089,69.821,11.561,11.561,-49.655,20.165999999999997
28910,1,0.983,1.052,39.321,9.188,9.188,-24.075,15.245999999999999
28911,1,0.78,0.781,74.033,34.369,34.369,-78.56,-4.527000000000001
28912,1,0.784,0.923,72.934,40.685,40.685,-81.082,-8.147999999999996
28913,1,0.922,0.92,66.323,39.916,39.916,-75.435,-9.112000000000009
28914,1,0.888,0.912,59.937,33.955,33.955,-68.021,-8.084000000000003
28915,1,0.852,0.722,63.207,39.142,39.142,-73.561,-10.354000000000006
28916,1,1.0,0.756,65.073,38.642,38.642,-71.876,-6.8030000000000115
28917,1,0.854,0.659,63.619,39.337,39.337,-70.525,-6.906000000000006
28918,1,0.804,0.912,61.492,42.013,42.013,-66.473,-4.981000000000002
28919,1,0.772,0.733,60.326,39.598,39.598,-67.631,-7.305
28920,1,0.887,0.73,65.209,41.366,41.366,-70.822,-5.6129999999999995
28921,1,1.242,0.954,53.914,8.255,8.255,-46.028,7.886000000000003
28922,1,1.449,0.898,23.874,0.674,0.674,-12.527,11.347
28923,1,1.46,0.798,25.323,6.059,6.059,-14.912,10.411
28924,1,1.321,1.106,-1.371,9.24,9.24,10.006,8.635
28925,1,1.384,0.935,-10.652,4.753,4.753,22.83,12.177999999999999
28926,1,1.284,0.866,13.826,5.979,5.979,1.886,15.712
28927,1,1.577,1.03,16.138,5.051,5.051,0.652,16.790000000000003
28928,1,1.547,0.777,16.561,10.487,10.487,-5.424,11.137
28929,1,1.545,0.723,20.049,8.162,8.162,-5.607,14.442
28930,1,1.577,0.953,11.277,14.422,14.422,2.288,13.565
28931,1,1.545,0.866,5.854,13.182,13.182,6.572,12.426
28932,1,1.749,1.012,-8.612,5.99,5.99,17.204,8.592
28933,1,1.36,1.174,-7.339,9.301,9.301,19.629,12.290000000000001
28934,1,1.321,1.18,-2.45,11.853,11.853,14.992,12.542000000000002
28935,1,1.305,1.299,-2.417,11.949,11.949,14.094,11.677
28936,1,1.437,0.988,14.049,10.716,10.716,-1.697,12.352
28937,1,1.576,0.984,-6.366,5.323,5.323,16.766,10.399999999999999
28938,1,1.427,0.781,-18.605,15.157,15.157,36.904,18.299000000000003
28939,1,1.189,1.043,-1.569,6.133,6.133,14.898,13.329
28940,1,1.263,0.863,30.061,10.254,10.254,-12.013,18.048000000000002
28941,1,1.393,1.153,41.169,59.96,59.96,-51.652,-10.483000000000004
28942,1,1.223,1.202,39.365,55.93,55.93,-49.388,-10.022999999999996
28943,1,1.143,1.066,47.658,54.262,54.262,-55.019,-7.360999999999997
28944,1,1.111,0.859,47.207,54.997,54.997,-53.232,-6.024999999999999
28945,1,1.181,1.079,45.338,50.633,50.633,-46.604,-1.2659999999999982
28946,1,1.079,0.786,38.906,55.956,55.956,-43.913,-5.006999999999998
28947,1,1.178,0.895,45.697,55.32,55.32,-45.556,0.14100000000000534
28948,1,1.141,0.845,37.547,53.962,53.962,-48.032,-10.485
28949,1,1.184,0.828,28.41,52.989,52.989,-46.795,-18.385
28950,1,1.214,0.927,29.254,58.291,58.291,-45.82,-16.566
28951,1,1.151,1.016,27.856,58.982,58.982,-41.917,-14.061
28952,1,1.192,0.994,33.111,58.034,58.034,-42.523,-9.412000000000006
28953,1,1.097,0.869,31.183,58.862,58.862,-40.29,-9.107
28954,1,1.17,0.817,31.746,57.171,57.171,-41.782,-10.035999999999998
28955,1,1.127,0.813,27.578,52.421,52.421,-39.953,-12.375000000000004
28956,1,1.071,0.895,26.515,54.348,54.348,-45.313,-18.798000000000002
28957,1,1.194,0.858,30.482,57.959,57.959,-41.534,-11.052
28958,1,1.147,1.234,35.077,55.185,55.185,-46.921,-11.844000000000001
28959,1,1.174,0.869,38.804,57.331,57.331,-42.906,-4.101999999999997
28960,1,1.107,1.179,32.661,60.804,60.804,-39.159,-6.4979999999999976
28961,1,1.047,1.134,35.637,62.166,62.166,-41.933,-6.295999999999999
28962,1,1.188,1.29,34.83,61.696,61.696,-43.32,-8.490000000000002
28963,1,1.159,1.311,32.108,60.795,60.795,-47.049,-14.941000000000003
28964,1,1.206,0.984,34.597,58.452,58.452,-43.341,-8.744
28965,1,1.134,0.907,34.378,58.002,58.002,-43.185,-8.807000000000002
28966,1,1.157,0.975,36.403,56.127,56.127,-40.68,-4.277000000000001
28967,1,1.046,0.725,43.19,52.173,52.173,-49.218,-6.028000000000006
28968,1,1.319,0.817,40.224,57.976,57.976,-45.215,-4.991000000000007
28969,1,1.016,1.029,37.087,59.048,59.048,-39.733,-2.6459999999999937
28970,1,1.307,1.005,35.908,55.231,55.231,-39.381,-3.472999999999999
28971,1,1.301,0.738,37.455,51.943,51.943,-47.121,-9.666000000000004
28972,1,1.159,0.728,43.289,50.915,50.915,-51.798,-8.509
28973,1,1.174,0.768,41.149,47.081,47.081,-48.839,-7.689999999999998
28974,1,1.335,0.632,41.66,48.115,48.115,-40.843,0.8169999999999931
28975,1,1.209,0.929,38.656,51.653,51.653,-47.969,-9.313000000000002
28976,1,1.247,0.94,42.673,53.962,53.962,-45.43,-2.756999999999998
28977,1,1.269,1.151,44.326,49.927,49.927,-49.512,-5.186
28978,1,1.476,0.736,50.366,49.75,49.75,-58.92,-8.554000000000002
28979,1,1.33,0.772,38.616,46.361,46.361,-43.582,-4.966000000000001
28980,1,1.23,0.857,42.559,53.595,53.595,-49.696,-7.1370000000000005
28981,1,1.191,0.872,43.482,48.797,48.797,-49.131,-5.649000000000001
28982,1,1.219,0.767,42.585,46.014,46.014,-46.817,-4.231999999999999
28983,1,0.96,0.854,33.18,53.604,53.604,-36.198,-3.0180000000000007
28984,1,1.132,1.04,32.817,54.574,54.574,-35.437,-2.6199999999999974
28985,1,1.056,0.566,45.974,55.518,55.518,-49.659,-3.6850000000000023
28986,1,1.053,0.923,51.144,53.319,53.319,-51.85,-0.7060000000000031
28987,1,0.938,0.989,42.168,51.444,51.444,-41.352,0.8160000000000025
28988,1,1.123,0.808,42.073,54.158,54.158,-38.491,3.5820000000000007
28989,1,1.07,0.792,47.033,55.738,55.738,-43.047,3.986000000000004
28990,1,1.008,0.943,39.668,61.472,61.472,-39.971,-0.30299999999999727
28991,1,1.112,1.259,37.984,66.212,66.212,-37.747,0.23700000000000188
28992,1,0.958,0.885,37.093,60.734,60.734,-41.618,-4.524999999999999
