frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
25426,1,1.268,1.262,-12.103,90.574,90.574,-32.146,-44.249
25427,1,1.29,1.13,-11.321,88.85,88.85,-31.251,-42.572
25428,1,1.268,1.129,-5.706,83.575,83.575,-35.192,-40.898
25429,1,1.264,1.306,-5.3,95.314,95.314,-35.879,-41.178999999999995
25430,1,1.169,1.163,-7.62,89.948,89.948,-30.696,-38.316
25431,1,1.166,1.213,-8.198,94.091,94.091,-32.353,-40.551
25432,1,1.399,1.262,-4.38,92.706,92.706,-30.865,-35.245
25433,1,1.234,1.307,-8.156,96.425,96.425,-28.045,-36.201
25434,1,1.139,1.139,-2.223,96.211,96.211,-31.511,-33.734
25435,1,1.235,1.41,-5.054,93.099,93.099,-30.512,-35.566
25436,1,1.193,0.942,-1.052,90.58,90.58,-34.213,-35.265
25437,1,1.395,1.346,-3.523,87.773,87.773,-27.246,-30.769
25438,1,1.507,1.128,0.074,91.295,91.295,-31.15,-31.075999999999997
25439,1,1.52,1.028,-3.575,88.745,88.745,-32.463,-36.038000000000004
25440,1,1.302,1.095,-5.759,85.677,85.677,-29.222,-34.981
25441,1,1.458,1.261,-7.332,87.407,87.407,-25.296,-32.628
25442,1,1.609,1.255,-6.7,82.155,82.155,-28.837,-35.537
25443,1,1.443,1.236,-2.227,82.804,82.804,-28.941,-31.168
25444,1,1.401,1.654,0.84,94.553,94.553,-28.959,-28.119
25445,1,1.402,1.585,1.22,95.253,95.253,-28.977,-27.757
25446,1,1.229,1.372,5.308,88.678,88.678,-32.336,-27.028
25447,1,1.19,1.288,-2.253,95.072,95.072,-28.079,-30.332
25448,1,1.369,1.098,-11.74,83.79,83.79,-30.098,-41.838
25449,1,1.324,1.084,-2.477,92.199,92.199,-29.064,-31.541
25450,1,1.279,1.1,-8.173,89.578,89.578,-21.532,-29.705
25451,1,1.136,0.932,-12.049,93.704,93.704,-28.396,-40.445
25452,1,1.233,0.73,-11.623,97.471,97.471,-27.715,-39.338
25453,1,1.128,1.16,-14.642,90.575,90.575,-27.768,-42.41
25454,1,1.256,1.219,-13.29,93.726,93.726,-29.455,-42.745
25455,1,1.146,1.082,-16.948,91.392,91.392,-27.483,-44.431
25456,1,1.043,0.956,-19.477,93.313,93.313,-28.111,-47.588
25457,1,1.346,1.099,-17.234,90.582,90.582,-28.623,-45.857
25458,1,1.213,1.103,-20.228,99.478,99.478,-27.371,-47.599000000000004
25459,1,1.236,1.127,-24.559,96.714,96.714,-24.769,-49.328
25460,1,1.103,1.457,-23.591,91.725,91.725,-25.504,-49.095
25461,1,1.093,1.154,-28.108,92.773,92.773,-28.207,-56.315
25462,1,1.213,0.821,-30.112,85.569,85.569,-25.473,-55.584999999999994
25463,1,1.41,1.011,-24.691,85.922,85.922,-23.939,-48.629999999999995
25464,1,1.167,1.165,-21.216,92.105,92.105,-24.409,-45.625
25465,1,1.196,1.1,-25.463,85.413,85.413,-26.081,-51.544
25466,1,1.345,1.22,-27.877,85.206,85.206,-19.25,-47.126999999999995
25467,1,1.209,1.355,-24.886,96.388,96.388,-24.878,-49.763999999999996
25468,1,1.19,1.161,-20.564,92.07,92.07,-26.386,-46.95
25469,1,1.281,1.224,-23.489,90.955,90.955,-22.54,-46.028999999999996
25470,1,1.637,1.101,-21.946,92.111,92.111,-26.913,-48.859
25471,1,1.636,1.234,-27.682,91.345,91.345,-22.615,-50.297
25472,1,1.551,1.127,-23.261,94.123,94.123,-21.316,-44.577
25473,1,1.48,1.032,-16.84,95.41,95.41,-25.898,-42.738
25474,1,1.515,1.066,-17.558,90.996,90.996,-28.248,-45.806
25475,1,1.586,1.107,-17.441,81.174,81.174,-31.288,-48.729
25476,1,1.37,1.071,-12.207,90.029,90.029,-29.127,-41.334
25477,1,1.272,1.052,-11.28,91.674,91.674,-31.309,-42.589
25478,1,1.419,1.106,-15.879,87.583,87.583,-33.119,-48.998
25479,1,1.282,1.079,-17.332,87.557,87.557,-29.771,-47.103
25480,1,1.35,1.265,-16.58,83.692,83.692,-28.297,-44.876999999999995
25481,1,1.241,0.861,-14.822,85.762,85.762,-32.022,-46.843999999999994
25482,1,1.093,1.183,-20.139,92.827,92.827,-27.907,-48.046
25483,1,1.157,1.116,-11.568,93.594,93.594,-27.485,-39.053
25484,1,1.211,1.256,-8.991,90.163,90.163,-31.183,-40.174
25485,1,1.102,1.011,-11.61,93.609,93.609,-34.89,-46.5
25486,1,1.421,0.923,-14.824,90.704,90.704,-36.653,-51.477
25487,1,1.212,0.902,-15.715,95.493,95.493,-34.816,-50.531000000000006
25488,1,1.112,1.108,-16.444,93.571,93.571,-31.4,-47.843999999999994
25489,1,1.164,1.224,-21.06,89.9,89.9,-28.666,-49.726
25490,1,1.4,1.054,-19.827,93.005,93.005,-24.912,-44.739000000000004
25491,1,1.337,1.314,-18.019,96.384,96.384,-25.738,-43.757
25492,1,1.388,1.128,-22.41,86.518,86.518,-21.921,-44.331
25493,1,1.423,1.057,-18.272,84.951,84.951,-24.554,-42.82599999999999
25494,1,1.255,1.004,-17.127,82.581,82.581,-28.103,-45.230000000000004
25495,1,1.153,1.127,-15.739,84.706,84.706,-24.912,-40.650999999999996
25496,1,1.197,0.85,-16.555,82.563,82.563,-26.001,-42.556
25497,1,1.315,1.03,-18.559,82.002,82.002,-26.629,-45.188
25498,1,1.125,0.981,-16.958,77.492,77.492,-22.772,-39.73
25499,1,1.125,1.034,-17.998,85.807,85.807,-23.0,-40.998000000000005
25500,1,1.162,1.488,-14.807,86.803,86.803,-24.978,-39.785000000000004
25501,1,1.177,1.36,-14.252,89.639,89.639,-25.787,-40.039
25502,1,1.21,1.324,-18.924,88.017,88.017,-26.724,-45.647999999999996
25503,1,1.2,1.468,-14.434,90.642,90.642,-31.271,-45.705
25504,1,1.206,1.192,-18.946,86.512,86.512,-29.224,-48.17
25505,1,1.071,1.032,-16.658,83.658,83.658,-27.687,-44.345
25506,1,1.332,0.965,-21.435,77.778,77.778,-20.363,-41.798
25507,1,1.294,1.054,-13.094,72.167,72.167,-25.316,-38.41
25508,1,1.562,0.952,-10.522,69.797,69.797,-26.255,-36.777
25509,1,1.396,1.075,-15.218,75.506,75.506,-23.638,-38.856
25510,1,1.457,0.961,-18.383,71.023,71.023,-24.705,-43.087999999999994
25511,1,1.369,0.985,-21.359,68.188,68.188,-28.129,-49.488
25512,1,1.195,0.992,-17.546,72.8,72.8,-30.934,-48.480000000000004
25513,1,1.068,1.198,-23.35,73.196,73.196,-25.41,-48.760000000000005
25514,1,1.132,1.033,-15.106,73.219,73.219,-29.134,-44.24
25515,1,1.132,1.019,-14.136,80.228,80.228,-29.855,-43.991
25516,1,0.97,0.972,-13.855,88.813,88.813,-22.827,-36.682
25517,1,1.089,1.124,-10.546,80.61,80.61,-29.058,-39.604
25518,1,1.054,1.106,-13.018,89.082,89.082,-29.601,-42.619
25519,1,1.173,1.022,-13.369,82.686,82.686,-32.911,-46.28
25520,1,1.204,1.097,-12.73,89.668,89.668,-32.268,-44.998000000000005
25521,1,1.044,1.378,-11.813,86.819,86.819,-30.25,-42.063
25522,1,1.225,1.303,-11.613,83.807,83.807,-29.701,-41.314
25523,1,1.032,1.23,-12.568,85.635,85.635,-28.193,-40.761
25524,1,1.277,1.184,-13.434,90.146,90.146,-27.005,-40.439
25525,1,1.218,1.215,-9.646,87.346,87.346,-29.173,-38.819
25526,1,1.291,1.234,-11.639,92.446,92.446,-27.048,-38.687
25527,1,1.473,1.306,-8.177,93.333,93.333,-27.628,-35.805
25528,1,1.291,1.254,-6.082,83.708,83.708,-25.277,-31.359
25529,1,1.367,1.195,-7.471,83.937,83.937,-29.898,-37.369
25530,1,1.257,1.243,-8.915,82.348,82.348,-28.264,-37.179
25531,1,1.303,1.369,-5.18,86.349,86.349,-32.358,-37.538
25532,1,1.207,1.137,-0.928,82.231,82.231,-34.471,-35.398999999999994
25533,1,1.242,1.396,4.401,83.765,83.765,-29.46,-25.059
25534,1,1.273,1.06,-5.774,79.662,79.662,-30.739,-36.513
25535,1,1.331,1.033,-1.238,84.07,84.07,-27.245,-28.483
25536,1,1.411,1.253,1.867,82.414,82.414,-31.982,-30.115
25537,1,1.446,1.243,1.775,80.059,80.059,-31.752,-29.977
25538,1,1.074,1.13,-3.338,77.789,77.789,-29.855,-33.193
25539,1,1.217,1.095,3.271,83.566,83.566,-29.946,-26.675
25540,1,1.203,1.102,-0.367,78.571,78.571,-31.075,-31.442
25541,1,1.218,0.994,-4.262,81.787,81.787,-30.287,-34.549
25542,1,1.255,1.155,-0.165,80.204,80.204,-30.906,-31.070999999999998
25543,1,1.305,0.794,-1.933,83.009,83.009,-32.158,-34.091
25544,1,0.997,0.999,-5.747,79.101,79.101,-32.332,-38.079
25545,1,1.088,0.916,-10.519,77.443,77.443,-35.509,-46.028
25546,1,1.123,1.242,-11.022,87.586,87.586,-30.498,-41.52
25547,1,1.282,1.004,-13.734,79.026,79.026,-33.837,-47.571000000000005
25548,1,1.24,0.952,-9.517,89.895,89.895,-33.224,-42.741
25549,1,1.047,0.965,-9.738,80.374,80.374,-31.09,-40.828
25550,1,1.124,1.126,-9.3,86.891,86.891,-32.533,-41.833
25551,1,1.118,1.131,-10.153,88.157,88.157,-30.296,-40.449
25552,1,1.146,1.095,-8.209,84.974,84.974,-32.856,-41.065
25553,1,1.183,1.055,-7.141,84.577,84.577,-34.185,-41.326
25554,1,1.181,1.395,-15.431,84.546,84.546,-29.829,-45.26
25555,1,1.267,1.157,-16.726,85.951,85.951,-29.805,-46.531
25556,1,1.096,1.219,-19.301,85.489,85.489,-27.814,-47.114999999999995
25557,1,1.304,1.01,-15.299,84.377,84.377,-29.337,-44.635999999999996
25558,1,1.082,1.021,-17.931,79.715,79.715,-27.623,-45.554
25559,1,1.215,1.083,-16.423,81.359,81.359,-26.682,-43.105
25560,1,1.34,1.05,-10.265,78.395,78.395,-27.438,-37.703
25561,1,1.206,1.008,-17.777,80.902,80.902,-31.311,-49.088
25562,1,1.282,1.144,-23.182,85.536,85.536,-30.519,-53.70099999999999
25563,1,1.26,1.145,-18.748,83.473,83.473,-27.025,-45.772999999999996
25564,1,1.103,1.367,-12.57,88.701,88.701,-33.432,-46.002
25565,1,1.241,1.272,-15.637,95.646,95.646,-31.253,-46.89
25566,1,1.168,1.19,-10.388,93.822,93.822,-28.684,-39.072
25567,1,1.222,1.242,-18.15,91.425,91.425,-27.804,-45.95399999999999
25568,1,1.119,1.164,-19.636,94.219,94.219,-28.889,-48.525
25569,1,1.131,1.341,-17.164,97.438,97.438,-29.916,-47.08
25570,1,1.109,1.485,-17.961,90.992,90.992,-30.712,-48.673
25571,1,1.032,1.203,-20.155,92.253,92.253,-31.178,-51.333
25572,1,1.064,1.245,-22.499,85.188,85.188,-29.637,-52.135999999999996
25573,1,1.003,1.121,-16.055,82.442,82.442,-33.739,-49.794
25574,1,1.029,1.196,-12.061,79.52,79.52,-30.792,-42.853
25575,1,1.059,1.392,-13.891,83.984,83.984,-30.236,-44.127
25576,1,1.03,1.333,-14.238,91.478,91.478,-31.896,-46.134
25577,1,1.071,1.116,-13.38,90.85,90.85,-33.671,-47.051
25578,1,1.17,1.054,-8.066,90.33,90.33,-33.678,-41.744
25579,1,1.078,1.045,-8.831,94.485,94.485,-34.408,-43.239000000000004
25580,1,1.173,1.039,-5.252,95.063,95.063,-32.369,-37.621
25581,1,1.216,1.173,-2.578,97.462,97.462,-34.376,-36.954
25582,1,1.196,1.218,-0.6,96.279,96.279,-34.558,-35.158
25583,1,1.19,1.001,-3.843,88.714,88.714,-36.173,-40.016000000000005
25584,1,1.137,1.147,-4.547,88.244,88.244,-28.099,-32.646
25585,1,1.176,1.104,-2.491,93.076,93.076,-27.803,-30.294
25586,1,1.089,1.105,-4.531,88.765,88.765,-32.808,-37.339
25587,1,1.177,1.283,-4.073,80.574,80.574,-31.28,-35.353
25588,1,1.025,1.119,0.212,87.684,87.684,-33.32,-33.108
25589,1,1.242,0.871,-1.137,82.179,82.179,-34.612,-35.749
25590,1,1.274,1.237,-7.357,80.602,80.602,-34.652,-42.009
25591,1,1.191,1.224,-2.49,80.555,80.555,-32.99,-35.480000000000004
25592,1,1.109,1.127,-4.029,88.776,88.776,-31.623,-35.652
25593,1,1.168,1.25,-1.1,93.388,93.388,-32.624,-33.724000000000004
25594,1,1.184,0.99,-9.639,90.553,90.553,-36.545,-46.184
25595,1,1.091,1.322,-9.664,83.039,83.039,-31.161,-40.825
25596,1,1.12,1.021,-3.018,84.346,84.346,-35.308,-38.326
25597,1,1.163,1.088,-7.679,76.863,76.863,-32.898,-40.577000000000005
25598,1,1.241,1.132,-4.337,81.932,81.932,-37.731,-42.068
25599,1,1.106,0.885,-3.355,84.142,84.142,-40.725,-44.08
25600,1,1.031,0.989,-5.498,86.021,86.021,-37.792,-43.29
25601,1,1.199,1.177,-3.795,89.481,89.481,-36.936,-40.731
25602,1,1.24,1.384,-9.207,92.735,92.735,-39.051,-48.258
25603,1,1.047,1.433,-11.62,92.031,92.031,-37.816,-49.436
25604,1,1.288,0.887,-7.895,97.791,97.791,-31.659,-39.554
25605,1,1.113,1.204,-7.499,89.946,89.946,-35.065,-42.564
25606,1,1.12,1.024,-4.899,89.685,89.685,-35.02,-39.919000000000004
25607,1,1.21,0.973,-4.89,90.526,90.526,-31.998,-36.888
25608,1,1.029,1.145,-8.99,86.149,86.149,-33.653,-42.643
25609,1,1.096,1.01,-5.822,82.843,82.843,-37.621,-43.443000000000005
25610,1,1.125,1.092,-2.267,85.548,85.548,-41.444,-43.711000000000006
25611,1,1.225,0.983,-7.008,94.72,94.72,-33.516,-40.524
25612,1,1.183,1.403,-5.668,94.818,94.818,-33.701,-39.369
25613,1,1.064,1.253,-13.337,90.073,90.073,-34.241,-47.578
25614,1,1.148,0.864,-16.162,87.303,87.303,-32.058,-48.22
25615,1,1.154,0.767,-15.944,86.939,86.939,-32.118,-48.062000000000005
25616,1,1.11,0.802,-13.734,87.072,87.072,-33.842,-47.576
25617,1,1.062,1.061,-11.594,87.252,87.252,-35.247,-46.841
25618,1,1.125,0.943,-11.003,85.944,85.944,-37.182,-48.185
25619,1,1.165,0.944,-8.24,88.866,88.866,-39.821,-48.061
25620,1,1.225,0.908,-8.245,89.478,89.478,-39.946,-48.190999999999995
25621,1,1.269,1.258,-7.951,85.208,85.208,-39.585,-47.536
25622,1,1.366,0.896,-11.983,80.927,80.927,-41.898,-53.881
25623,1,1.275,1.065,-5.984,77.145,77.145,-44.116,-50.1
25624,1,1.221,1.14,-4.311,85.422,85.422,-46.315,-50.626
25625,1,1.128,1.226,-5.532,82.44,82.44,-39.566,-45.098
25626,1,1.164,0.991,-5.577,88.198,88.198,-41.158,-46.735
25627,1,1.164,0.842,-5.395,89.474,89.474,-37.447,-42.842
25628,1,1.148,1.079,-3.533,96.821,96.821,-32.786,-36.319
25629,1,1.376,0.99,1.638,91.726,91.726,-30.996,-29.357999999999997
25630,1,1.392,0.797,-0.643,90.667,90.667,-28.131,-28.774
25631,1,1.37,1.03,-0.334,82.187,82.187,-35.348,-35.682
25632,1,1.296,0.809,-3.04,79.782,79.782,-33.665,-36.705
25633,1,1.356,0.896,-0.453,88.811,88.811,-30.647,-31.099999999999998
25634,1,1.173,0.827,-4.428,86.225,86.225,-32.135,-36.562999999999995
25635,1,1.164,1.109,-6.616,84.243,84.243,-31.226,-37.842
25636,1,1.243,1.122,-8.352,85.027,85.027,-29.639,-37.991
25637,1,1.156,1.149,-8.002,82.913,82.913,-31.509,-39.511
25638,1,1.338,1.133,-3.89,79.484,79.484,-29.967,-33.857
25639,1,1.099,1.062,-5.709,82.441,82.441,-28.934,-34.643
25640,1,1.27,1.185,-3.442,87.333,87.333,-27.933,-31.375
25641,1,1.131,1.149,-3.035,82.92,82.92,-29.178,-32.213
25642,1,1.125,1.34,-3.229,84.291,84.291,-29.149,-32.378
25643,1,0.968,1.063,-9.57,79.318,79.318,-26.067,-35.637
25644,1,0.964,1.1,-4.333,83.218,83.218,-33.152,-37.485
25645,1,1.016,1.045,-3.527,77.674,77.674,-31.771,-35.298
25646,1,1.09,1.195,-3.543,83.097,83.097,-29.706,-33.249
25647,1,1.139,1.357,-1.881,77.437,77.437,-35.658,-37.539
25648,1,1.27,1.184,0.722,76.237,76.237,-33.991,-33.269
25649,1,1.371,1.054,-1.9,82.89,82.89,-32.635,-34.535
25650,1,1.164,1.025,0.767,84.332,84.332,-35.005,-34.238
25651,1,1.207,1.249,2.187,87.26,87.26,-36.165,-33.978
25652,1,1.19,1.172,3.786,87.657,87.657,-37.608,-33.821999999999996
25653,1,1.143,1.43,5.865,90.266,90.266,-36.817,-30.951999999999998
25654,1,1.137,1.258,5.449,86.608,86.608,-35.189,-29.740000000000002
25655,1,1.164,1.402,3.122,95.5,95.5,-30.195,-27.073
25656,1,1.281,1.101,4.477,92.944,92.944,-35.475,-30.998
25657,1,1.244,1.319,6.166,94.704,94.704,-33.659,-27.493
25658,1,1.251,1.119,3.453,90.975,90.975,-30.778,-27.325
25659,1,1.204,1.116,-0.756,95.68,95.68,-32.457,-33.213
25660,1,1.133,0.999,-3.474,90.128,90.128,-35.433,-38.907
25661,1,1.065,0.984,-4.745,85.728,85.728,-36.075,-40.82
25662,1,1.155,0.852,-10.332,84.609,84.609,-34.976,-45.308
25663,1,1.199,1.086,-6.412,91.643,91.643,-35.367,-41.778999999999996
25664,1,1.289,1.104,-2.34,90.94,90.94,-40.102,-42.44199999999999
25665,1,1.117,0.939,-6.321,82.865,82.865,-38.244,-44.565
25666,1,1.033,1.056,-7.92,94.144,94.144,-39.719,-47.639
25667,1,1.222,0.875,-8.778,84.687,84.687,-40.809,-49.586999999999996
25668,1,1.289,1.156,2.162,90.942,90.942,-43.865,-41.703
25669,1,1.211,0.984,4.503,86.931,86.931,-41.992,-37.489
25670,1,1.179,0.963,3.576,80.135,80.135,-42.936,-39.36
25671,1,1.271,0.847,4.199,82.295,82.295,-40.039,-35.84
25672,1,1.222,0.988,-1.383,77.341,77.341,-38.708,-40.091
25673,1,1.283,1.122,4.298,82.801,82.801,-40.968,-36.67
25674,1,1.312,1.017,-1.762,84.937,84.937,-39.163,-40.925
25675,1,1.171,1.23,-1.21,82.74,82.74,-41.212,-42.422000000000004
25676,1,1.193,1.168,-1.556,86.618,86.618,-38.0,-39.556
25677,1,1.27,1.169,-0.649,86.782,86.782,-38.286,-38.935
25678,1,1.111,1.235,1.98,83.27,83.27,-38.488,-36.508
25679,1,1.277,1.042,0.998,80.198,80.198,-42.012,-41.014
25680,1,1.162,1.015,0.647,79.393,79.393,-41.724,-41.077
25681,1,1.256,0.726,1.365,79.137,79.137,-44.914,-43.549
25682,1,1.14,0.927,-1.955,73.996,73.996,-42.47,-44.425
25683,1,1.215,1.217,-0.978,75.259,75.259,-44.305,-45.283
25684,1,1.313,1.054,-1.231,70.205,70.205,-47.026,-48.257000000000005
25685,1,1.227,1.161,1.052,69.274,69.274,-50.451,-49.399
25686,1,1.236,1.243,1.433,74.365,74.365,-45.271,-43.838
25687,1,1.184,1.017,0.593,74.013,74.013,-47.777,-47.184
25688,1,1.072,0.998,6.408,75.108,75.108,-46.489,-40.080999999999996
25689,1,1.152,1.217,2.204,73.722,73.722,-45.923,-43.719
25690,1,1.086,0.865,5.098,78.665,78.665,-41.794,-36.696
25691,1,1.311,0.887,3.383,72.486,72.486,-43.267,-39.884
25692,1,1.267,1.086,4.764,82.448,82.448,-41.279,-36.515
25693,1,1.398,0.849,7.889,77.634,77.634,-47.604,-39.714999999999996
25694,1,1.251,1.088,9.195,75.757,75.757,-45.203,-36.008
25695,1,1.34,1.087,12.003,74.787,74.787,-48.307,-36.304
25696,1,1.214,1.013,10.504,77.943,77.943,-45.673,-35.169000000000004
25697,1,1.104,1.329,14.072,77.528,77.528,-50.93,-36.858000000000004
25698,1,1.311,1.068,7.439,80.447,80.447,-47.409,-39.97
25699,1,1.265,1.177,5.562,78.751,78.751,-50.521,-44.959
25700,1,1.178,1.365,4.219,82.084,82.084,-47.41,-43.190999999999995
25701,1,1.28,1.202,2.588,83.841,83.841,-45.346,-42.757999999999996
25702,1,1.175,1.084,1.184,76.98,76.98,-44.466,-43.282000000000004
25703,1,1.008,1.01,1.325,70.966,70.966,-45.037,-43.711999999999996
25704,1,0.969,0.921,-3.229,73.716,73.716,-40.443,-43.672
25705,1,1.074,1.007,-0.231,74.664,74.664,-47.57,-47.801
25706,1,1.272,1.088,3.994,74.915,74.915,-45.44,-41.446
25707,1,1.174,1.166,3.026,75.394,75.394,-45.682,-42.656000000000006
25708,1,1.187,1.175,5.553,72.979,72.979,-45.635,-40.082
25709,1,1.073,1.118,3.459,74.026,74.026,-43.854,-40.394999999999996
25710,1,1.127,1.155,-0.421,79.867,79.867,-42.63,-43.051
25711,1,1.111,1.066,-0.873,70.721,70.721,-46.901,-47.774
25712,1,1.138,0.92,-6.794,66.91,66.91,-41.221,-48.01499999999999
25713,1,1.11,1.032,-7.072,70.886,70.886,-46.524,-53.596000000000004
25714,1,1.206,1.028,-7.053,72.711,72.711,-49.297,-56.349999999999994
25715,1,1.141,1.189,1.745,79.371,79.371,-47.817,-46.072
25716,1,1.154,0.914,-4.189,72.096,72.096,-43.388,-47.577
25717,1,1.151,0.951,-10.189,72.095,72.095,-39.486,-49.675
25718,1,1.32,1.007,-8.181,72.91,72.91,-41.623,-49.803999999999995
25719,1,1.349,0.841,-3.737,69.76,69.76,-44.924,-48.661
25720,1,1.349,0.99,-3.903,71.955,71.955,-45.664,-49.567
25721,1,1.238,0.937,-3.182,75.896,75.896,-43.802,-46.984
25722,1,1.394,1.01,-1.896,71.562,71.562,-42.375,-44.271
25723,1,1.196,0.902,-0.233,77.417,77.417,-42.521,-42.754
25724,1,1.397,1.179,1.668,83.932,83.932,-43.023,-41.355000000000004
25725,1,1.159,1.242,4.628,80.514,80.514,-41.329,-36.701
25726,1,1.228,1.346,4.005,81.773,81.773,-42.53,-38.525
25727,1,1.185,1.106,5.142,81.224,81.224,-43.977,-38.834999999999994
25728,1,1.181,1.232,9.907,80.411,80.411,-41.433,-31.526
25729,1,1.369,1.123,5.143,86.101,86.101,-39.686,-34.543
25730,1,1.321,1.245,6.363,87.659,87.659,-39.545,-33.182
25731,1,1.176,0.964,7.944,90.587,90.587,-39.855,-31.910999999999998
25732,1,1.269,0.957,7.963,85.706,85.706,-42.428,-34.464999999999996
25733,1,1.204,0.907,11.906,82.113,82.113,-43.304,-31.398000000000003
25734,1,1.29,1.01,10.056,89.615,89.615,-39.788,-29.732
25735,1,1.279,1.012,14.168,86.191,86.191,-44.759,-30.591
25736,1,1.196,1.152,11.691,89.153,89.153,-42.678,-30.986999999999995
25737,1,1.314,1.034,7.437,89.126,89.126,-43.339,-35.902
25738,1,1.206,1.318,8.438,90.067,90.067,-43.597,-35.159
25739,1,1.248,1.267,7.133,86.585,86.585,-44.945,-37.812
25740,1,1.15,1.229,8.703,85.397,85.397,-48.245,-39.542
25741,1,1.149,1.119,14.346,84.114,84.114,-47.298,-32.952
25742,1,1.232,1.06,16.116,84.161,84.161,-50.436,-34.32
25743,1,1.348,1.307,6.309,76.466,76.466,-44.661,-38.352000000000004
25744,1,1.333,1.382,5.46,84.122,84.122,-43.508,-38.048
25745,1,1.375,1.165,7.351,83.796,83.796,-48.456,-41.105000000000004
25746,1,1.395,1.005,4.19,80.23,80.23,-43.157,-38.967
25747,1,1.444,1.201,7.033,76.808,76.808,-44.161,-37.128
25748,1,1.287,1.053,10.223,85.711,85.711,-40.496,-30.273000000000003
25749,1,1.432,1.205,4.98,79.9,79.9,-37.339,-32.358999999999995
25750,1,1.287,1.119,4.47,78.952,78.952,-38.49,-34.02
25751,1,1.252,1.169,0.631,81.085,81.085,-37.196,-36.565
25752,1,1.384,1.205,3.536,80.256,80.256,-39.685,-36.149
25753,1,1.363,1.324,8.921,85.433,85.433,-40.86,-31.939
25754,1,1.462,1.146,4.997,82.988,82.988,-40.219,-35.222
25755,1,1.47,1.082,1.76,80.413,80.413,-38.087,-36.327000000000005
25756,1,1.592,0.984,5.298,82.976,82.976,-40.166,-34.867999999999995
25757,1,1.478,1.069,0.317,85.153,85.153,-36.703,-36.386
25758,1,1.422,1.002,3.198,85.301,85.301,-38.018,-34.82
25759,1,1.466,1.371,2.927,87.28,87.28,-38.789,-35.862
25760,1,1.451,1.127,-0.569,85.299,85.299,-36.889,-37.458000000000006
25761,1,1.461,0.921,3.015,91.133,91.133,-34.841,-31.826
25762,1,1.56,1.014,2.761,93.496,93.496,-33.803,-31.041999999999998
25763,1,1.281,1.158,9.568,87.698,87.698,-36.558,-26.990000000000002
25764,1,1.426,0.968,7.931,89.675,89.675,-34.211,-26.279999999999998
25765,1,1.366,1.454,4.139,95.976,95.976,-34.027,-29.888
25766,1,1.53,1.169,3.471,89.135,89.135,-36.682,-33.211
25767,1,1.441,1.466,8.729,91.066,91.066,-34.121,-25.392000000000003
25768,1,1.43,1.312,9.203,85.944,85.944,-37.799,-28.596
25769,1,1.502,1.22,13.059,85.761,85.761,-38.068,-25.009
25770,1,1.373,1.127,8.32,88.957,88.957,-33.82,-25.5
25771,1,1.537,1.378,12.996,89.12,89.12,-37.716,-24.72
25772,1,1.393,1.209,3.892,83.928,83.928,-34.595,-30.703
25773,1,1.347,1.245,5.686,87.997,87.997,-36.228,-30.542
25774,1,1.404,1.369,6.141,88.458,88.458,-32.792,-26.651000000000003
25775,1,1.306,1.255,6.231,89.703,89.703,-33.653,-27.421999999999997
25776,1,1.339,1.132,8.935,94.207,94.207,-31.865,-22.93
25777,1,1.237,1.156,15.915,94.413,94.413,-35.465,-19.550000000000004
25778,1,1.354,1.203,14.0,89.149,89.149,-42.411,-28.411
25779,1,1.336,1.219,11.153,85.251,85.251,-43.07,-31.917
25780,1,1.301,1.244,18.029,82.566,82.566,-45.608,-27.578999999999997
25781,1,1.204,1.194,12.611,88.071,88.071,-42.278,-29.666999999999998
25782,1,1.307,1.178,10.064,89.307,89.307,-40.936,-30.872
25783,1,1.298,1.238,9.092,93.809,93.809,-42.365,-33.273
25784,1,1.431,0.866,8.146,90.708,90.708,-41.272,-33.126
25785,1,1.347,1.22,10.69,82.84,82.84,-42.705,-32.015
25786,1,1.319,1.147,13.066,89.137,89.137,-45.906,-32.839999999999996
25787,1,1.397,1.136,11.902,86.438,86.438,-43.954,-32.052
25788,1,1.438,1.137,8.858,86.906,86.906,-43.795,-34.937
25789,1,1.354,1.086,9.427,86.609,86.609,-42.83,-33.403
25790,1,1.4,1.09,9.783,80.088,80.088,-44.989,-35.205999999999996
25791,1,1.198,1.093,6.868,82.594,82.594,-43.343,-36.475
25792,1,1.092,1.293,9.2,80.073,80.073,-44.713,-35.513000000000005
25793,1,1.19,1.168,10.17,84.529,84.529,-41.332,-31.162
25794,1,1.109,1.243,11.707,85.915,85.915,-39.999,-28.292
25795,1,1.315,1.351,7.691,85.217,85.217,-38.387,-30.696
25796,1,1.125,0.999,12.585,91.675,91.675,-37.033,-24.448
25797,1,1.267,1.149,9.103,88.964,88.964,-40.304,-31.201
25798,1,1.121,1.384,6.081,90.074,90.074,-40.092,-34.010999999999996
25799,1,1.113,1.415,6.406,91.833,91.833,-40.42,-34.014
25800,1,1.041,1.362,3.985,93.948,93.948,-33.908,-29.923000000000002
25801,1,1.278,1.172,6.57,97.322,97.322,-33.9,-27.33
25802,1,1.115,1.338,7.115,103.603,103.603,-34.237,-27.122
25803,1,1.149,1.329,9.083,97.733,97.733,-32.437,-23.354
25804,1,1.317,1.207,9.685,96.839,96.839,-35.141,-25.455999999999996
25805,1,1.121,1.251,9.182,89.411,89.411,-39.594,-30.412
