frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
31912,1,1.776,0.65,21.736999999999995,74.826,74.826,-8.105999999999995,13.631,11,2.384,8
36312,1,1.15,1.068,7.787000000000006,79.77499999999998,79.775,-24.52000000000001,-16.733000000000004,11,2.384,9
43393,1,1.628,1.192,-5.4480000000000075,51.754999999999995,51.755,-37.196,-42.644000000000005,11,2.384,10
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,11,2.384,11
24126,1,0.855,1.437,81.81700000000001,36.28899999999999,36.289,-66.567,15.25,11,2.384,12
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,11,2.384,13
12144,1,1.14,0.824,-25.752999999999986,27.150000000000006,27.15,3.6299999999999955,-22.12299999999999,11,2.384,14
49449,1,0.707,1.259,-78.706,9.679000000000002,9.679,71.924,-6.781999999999982,11,2.384,15
44858,1,1.403,1.465,-34.44200000000001,81.41200000000003,81.412,3.6030000000000086,-30.839,11,2.384,16
47856,1,1.05,1.086,-4.304000000000002,-2.960000000000008,2.96,3.443000000000012,-0.86099999999999,11,2.384,17
12585,1,1.141,0.814,28.251000000000005,95.90199999999999,95.902,44.610000000000014,72.86099999999999,11,2.384,18
44857,1,1.625,1.302,-31.12299999999999,81.28800000000001,81.288,5.867999999999995,-25.254999999999995,11,2.384,19
49574,1,0.789,1.029,-52.956999999999994,14.455000000000013,14.455,45.748999999999995,-7.207999999999998,11,2.384,20
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,12,2.389,1
40039,1,1.091,0.909,19.06899999999999,62.309,62.309,-25.84299999999999,-6.774000000000001,12,2.389,2
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,12,2.389,3
43376,1,1.248,1.376,-15.156000000000006,51.94200000000001,51.942,-36.587999999999994,-51.744,12,2.389,4
48876,1,1.327,0.792,48.32599999999999,64.76499999999999,64.765,13.740999999999985,62.06700000000001,12,2.389,5
47412,1,1.176,1.209,-60.36,13.461999999999989,13.462,60.411,0.05099999999998772,12,2.389,6
24129,1,0.673,1.121,84.64100000000002,35.025000000000006,35.025,-71.26,13.381,12,2.389,7
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,12,2.389,8
48252,1,1.011,1.213,-50.50999999999999,23.21199999999999,23.212,40.666,-9.843999999999994,12,2.389,9
44857,1,1.625,1.302,-31.12299999999999,81.28800000000001,81.288,5.867999999999995,-25.254999999999995,12,2.389,10
44322,1,1.576,1.376,-35.434,89.52600000000001,89.526,24.093999999999994,-11.340000000000003,12,2.389,11
31912,1,1.776,0.65,21.736999999999995,74.826,74.826,-8.105999999999995,13.631,12,2.389,12
13021,1,1.155,1.09,20.191000000000003,13.955000000000013,13.955,-34.71600000000001,-14.525000000000006,12,2.389,13
2687,1,1.147,0.921,39.72200000000001,102.73699999999997,102.737,76.17099999999999,115.89300000000003,12,2.389,14
9876,1,1.397,0.693,51.59800000000001,17.420999999999992,17.421,-84.983,-33.38499999999999,12,2.389,15
31818,1,2.581,1.147,23.908999999999992,75.132,75.132,16.930000000000007,40.839,12,2.389,16
46061,1,0.771,0.967,12.283999999999992,83.23000000000002,83.23,-22.671999999999997,-10.388000000000005,12,2.389,17
40429,1,0.897,1.196,-6.611999999999995,14.829000000000008,14.829,11.62299999999999,5.010999999999996,12,2.389,18
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,12,2.389,19
1899,1,1.322,0.815,32.702,64.46800000000002,64.468,25.295000000000016,57.997000000000014,12,2.389,20
46404,1,1.723,0.863,3.1140000000000043,58.638000000000005,58.638,-13.675000000000011,-10.561000000000007,13,2.392,1
47877,1,0.947,1.006,-22.24199999999999,4.753999999999991,4.754,21.647999999999996,-0.5939999999999941,13,2.392,2
2408,1,1.311,1.429,-20.986999999999995,73.38400000000001,73.384,-4.944999999999993,-25.931999999999988,13,2.392,3
12120,1,1.134,0.925,-32.518,42.501000000000005,42.501,5.878999999999991,-26.63900000000001,13,2.392,4
2207,1,1.205,0.826,17.377999999999986,102.77800000000002,102.778,59.946,77.32400000000001,13,2.392,5
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,13,2.392,6
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,13,2.392,7
