frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
136,1,2.242,0.883,26.501000000000005,68.75900000000001,68.759,-6.778999999999996,19.72200000000001,12,1.907,8
15960,1,0.909,0.771,-72.543,-9.84899999999999,9.849,83.452,10.908999999999992,12,1.907,9
9835,1,0.881,0.83,23.764999999999986,19.964,19.964,-28.462999999999994,-4.6980000000000075,12,1.907,10
34599,1,1.127,0.883,18.256,60.716999999999985,60.717,-45.071,-26.814999999999998,12,1.907,11
44197,1,1.289,0.888,28.951999999999998,97.82100000000003,97.821,56.48599999999999,85.43799999999999,12,1.907,12
15066,1,1.014,1.454,-0.13700000000000045,87.27800000000002,87.278,-30.51400000000001,-30.65100000000001,12,1.907,13
483,1,1.186,1.015,4.075999999999993,55.214,55.214,-38.80500000000001,-34.728999999999985,12,1.907,14
27138,1,0.807,1.613,-37.92699999999999,53.809,53.809,3.429000000000002,-34.49799999999999,12,1.907,15
46713,1,0.963,1.133,-20.212999999999994,87.40199999999999,87.402,-12.139999999999986,-32.35300000000001,12,1.907,16
10498,1,1.271,1.304,-35.62299999999999,91.98699999999997,91.987,12.830999999999989,-22.792,12,1.907,17
28781,1,1.162,1.244,11.675999999999988,67.61700000000002,67.617,9.659999999999997,21.336000000000013,12,1.907,18
36371,1,1.232,0.73,44.571,19.985000000000014,19.985,-64.756,-20.185000000000002,12,1.907,19
41350,1,1.697,0.806,-32.131,66.297,66.297,13.119,-19.012,12,1.907,20
15813,1,1.366,0.924,-4.421999999999997,71.63999999999999,71.64,-22.542,-26.964,13,1.91,1
136,1,2.242,0.883,26.501000000000005,68.75900000000001,68.759,-6.778999999999996,19.72200000000001,13,1.91,2
54113,1,1.078,0.916,-47.242999999999995,17.674000000000007,17.674,46.06299999999999,-1.1800000000000068,13,1.91,3
9835,1,0.881,0.83,23.764999999999986,19.964,19.964,-28.462999999999994,-4.6980000000000075,13,1.91,4
