frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
35619,1,2.054,0.831,6.049000000000007,52.339,52.339,-40.59899999999999,-34.55000000000001,4,3.856,10
15066,1,1.211,0.92,-15.388000000000005,32.29399999999998,32.294,-37.661,-53.04900000000001,4,3.856,11
41661,1,1.922,0.584,57.172,49.599999999999994,49.6,-86.6,-29.427999999999997,4,3.856,12
28988,1,1.26,0.589,13.426999999999992,38.827,38.827,-28.074000000000012,-14.646999999999991,4,3.856,13
15004,1,1.48,0.847,-30.314999999999998,29.921999999999997,29.922,-18.471000000000004,-48.786,4,3.856,14
36816,1,1.393,0.935,26.171999999999997,24.982,24.982,-74.667,-48.495000000000005,4,3.856,15
48893,1,1.425,1.324,34.192999999999984,51.97200000000001,51.972,-58.846000000000004,-24.65299999999999,4,3.856,16
47121,1,2.16,0.763,21.043000000000006,89.356,89.356,19.85900000000001,40.90199999999999,4,3.856,17
45206,1,1.065,0.969,-35.22300000000001,80.50400000000002,80.504,-3.673000000000002,-38.896000000000015,4,3.856,18
12386,1,1.567,1.033,0.51400000000001,90.21299999999997,90.213,9.651999999999987,10.165999999999997,4,3.856,19
47096,1,2.556,0.749,16.284999999999997,67.20600000000002,67.206,7.360000000000014,23.64500000000001,4,3.856,20
15066,1,1.211,0.92,-15.388000000000005,32.29399999999998,32.294,-37.661,-53.04900000000001,5,3.857,1
47121,1,2.16,0.763,21.043000000000006,89.356,89.356,19.85900000000001,40.90199999999999,5,3.857,2
15004,1,1.48,0.847,-30.314999999999998,29.921999999999997,29.922,-18.471000000000004,-48.786,5,3.857,3
42327,1,1.432,0.647,7.570999999999998,26.034999999999997,26.035,-56.94,-49.369,5,3.857,4
28988,1,1.26,0.589,13.426999999999992,38.827,38.827,-28.074000000000012,-14.646999999999991,5,3.857,5
29123,1,1.717,0.87,16.706999999999994,24.77799999999999,24.778,-39.827,-23.120000000000005,5,3.857,6
47120,1,2.209,0.555,18.021000000000015,85.67599999999999,85.676,15.373999999999995,33.39500000000001,5,3.857,7
13005,1,1.499,1.062,-28.625,34.18299999999999,34.183,-32.92500000000001,-61.55,5,3.857,8
41579,1,1.542,0.966,-1.5889999999999986,53.635999999999996,53.636,-41.50800000000001,-43.09700000000001,5,3.857,9
47126,1,2.278,0.649,36.396000000000015,83.57799999999997,83.578,16.215000000000003,52.61099999999999,5,3.857,10
21123,1,1.833,0.948,9.656000000000006,71.756,71.756,-15.568000000000012,-5.912000000000006,5,3.857,11
41658,1,1.52,0.806,64.411,44.754999999999995,44.755,-89.869,-25.458,5,3.857,12
12386,1,1.567,1.033,0.51400000000001,90.21299999999997,90.213,9.651999999999987,10.165999999999997,5,3.857,13
12177,1,2.066,1.11,93.44799999999998,55.916,55.916,-28.568000000000012,64.88,5,3.857,14
47149,1,1.663,0.938,36.396000000000015,66.60300000000001,66.603,35.19,71.58600000000001,5,3.857,15
689,1,0.682,0.934,19.450999999999993,38.72300000000001,38.723,-67.54,-48.089,5,3.857,16
29013,1,1.33,0.821,7.699000000000012,22.857,22.857,-25.949000000000012,-18.25,5,3.857,17
29152,1,1.669,0.786,47.39099999999999,29.353999999999985,29.354,-68.435,-21.04400000000001,5,3.857,18
45206,1,1.065,0.969,-35.22300000000001,80.50400000000002,80.504,-3.673000000000002,-38.896000000000015,5,3.857,19
11944,1,1.371,0.762,-13.013000000000005,71.01400000000001,71.014,3.4749999999999943,-9.538000000000011,5,3.857,20
47149,1,1.663,0.938,36.396000000000015,66.60300000000001,66.603,35.19,71.58600000000001,6,3.857,1
41579,1,1.542,0.966,-1.5889999999999986,53.635999999999996,53.636,-41.50800000000001,-43.09700000000001,6,3.857,2
13005,1,1.499,1.062,-28.625,34.18299999999999,34.183,-32.92500000000001,-61.55,6,3.857,3
11944,1,1.371,0.762,-13.013000000000005,71.01400000000001,71.014,3.4749999999999943,-9.538000000000011,6,3.857,4
14976,1,1.069,1.1,-36.06,27.435000000000002,27.435,-14.225999999999999,-50.286,6,3.857,5
42328,1,1.585,0.88,23.465000000000003,21.549000000000007,21.549,-72.388,-48.923,6,3.857,6
47126,1,2.278,0.649,36.396000000000015,83.57799999999997,83.578,16.215000000000003,52.61099999999999,6,3.857,7
41661,1,1.922,0.584,57.172,49.599999999999994,49.6,-86.6,-29.427999999999997,6,3.857,8
47121,1,2.16,0.763,21.043000000000006,89.356,89.356,19.85900000000001,40.90199999999999,6,3.857,9
15112,1,1.487,0.77,1.3100000000000023,35.18000000000001,35.18,-46.167,-44.857,6,3.857,10
45206,1,1.065,0.969,-35.22300000000001,80.50400000000002,80.504,-3.673000000000002,-38.896000000000015,6,3.857,11
48893,1,1.425,1.324,34.192999999999984,51.97200000000001,51.972,-58.846000000000004,-24.65299999999999,6,3.857,12
21123,1,1.833,0.948,9.656000000000006,71.756,71.756,-15.568000000000012,-5.912000000000006,6,3.857,13
12177,1,2.066,1.11,93.44799999999998,55.916,55.916,-28.568000000000012,64.88,6,3.857,14
15148,1,1.044,1.164,-19.194999999999993,58.18099999999998,58.181,-20.954999999999984,-40.150000000000006,6,3.857,15
47120,1,2.209,0.555,18.021000000000015,85.67599999999999,85.676,15.373999999999995,33.39500000000001,6,3.857,16
29012,1,1.787,0.859,3.0289999999999964,21.497000000000014,21.497,-22.25399999999999,-19.224999999999994,6,3.857,17
29120,1,1.269,0.754,17.259000000000015,23.841000000000008,23.841,-35.182000000000016,-17.923000000000002,6,3.857,18
12386,1,1.567,1.033,0.51400000000001,90.21299999999997,90.213,9.651999999999987,10.165999999999997,6,3.857,19
28988,1,1.26,0.589,13.426999999999992,38.827,38.827,-28.074000000000012,-14.646999999999991,6,3.857,20
12177,1,2.066,1.11,93.44799999999998,55.916,55.916,-28.568000000000012,64.88,7,3.857,1
