frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
21053,1,0.891,0.649,47.335,50.256,50.256,-32.079,15.256
21054,1,0.961,0.936,50.791,51.811,51.811,-36.762,14.028999999999996
21055,1,1.271,1.569,-32.466,29.688,29.688,-7.029,-39.495000000000005
21056,1,1.144,1.703,-36.834,29.122,29.122,-4.814,-41.648
21057,1,1.007,1.066,49.599,44.495,44.495,-47.548,2.050999999999995
21058,1,1.079,1.322,-13.049,40.939,40.939,-24.231,-37.28
21059,1,1.196,1.54,-26.536,34.29,34.29,-12.888,-39.424
21060,1,0.977,1.472,-34.868,37.823,37.823,-2.578,-37.446000000000005
21061,1,1.913,0.835,1.005,43.98,43.98,-16.495,-15.490000000000002
21062,1,1.148,0.756,53.622,37.012,37.012,-45.831,7.790999999999997
21063,1,1.077,0.935,44.183,46.932,46.932,-39.702,4.481000000000002
21064,1,0.999,0.661,41.231,39.094,39.094,-36.165,5.0660000000000025
21065,1,1.062,1.291,-34.393,45.162,45.162,-9.493,-43.886
21066,1,1.399,1.124,9.855,59.759,59.759,-23.173,-13.317999999999998
21067,1,1.219,1.227,-1.215,61.16,61.16,-14.006,-15.221
21068,1,1.057,0.809,53.697,35.694,35.694,-78.429,-24.732
21069,1,1.366,0.755,-3.286,59.255,59.255,-17.018,-20.304000000000002
21070,1,1.459,0.835,50.404,41.948,41.948,-40.547,9.857000000000006
21071,1,1.343,1.079,50.251,50.676,50.676,-42.89,7.360999999999997
21072,1,1.255,1.039,52.799,46.631,46.631,-44.887,7.911999999999999
21073,1,1.104,0.892,54.05,32.562,32.562,-75.954,-21.903999999999996
21074,1,0.941,0.658,51.715,34.977,34.977,-73.648,-21.932999999999993
21075,1,0.844,1.574,-22.274,43.734,43.734,-12.17,-34.444
21076,1,1.213,1.616,-26.132,36.86,36.86,-19.787,-45.919
21077,1,1.132,1.568,-28.677,39.607,39.607,-12.999,-41.676
21078,1,1.193,0.715,42.072,40.27,40.27,-29.306,12.766000000000002
21079,1,1.334,0.964,43.199,33.419,33.419,-69.313,-26.114000000000004
21080,1,1.287,0.881,44.482,36.541,36.541,-73.207,-28.724999999999994
21081,1,1.109,0.843,39.811,43.184,43.184,-21.274,18.537
21082,1,1.189,1.149,1.544,34.275,34.275,-21.933,-20.389
21083,1,1.289,1.24,13.101,37.097,37.097,-30.353,-17.252000000000002
21084,1,1.219,0.607,42.645,48.582,48.582,-21.852,20.793000000000003
21085,1,1.354,1.094,43.337,45.728,45.728,-26.881,16.456000000000003
21086,1,0.78,1.478,-13.469,30.871,30.871,-31.497,-44.966
21087,1,0.763,1.461,-20.094,33.758,33.758,-23.727,-43.821
21088,1,0.857,1.403,-19.378,31.638,31.638,-22.258,-41.635999999999996
21089,1,0.991,0.854,48.639,34.119,34.119,-76.297,-27.657999999999994
21090,1,0.935,0.822,47.398,38.319,38.319,-76.793,-29.395000000000003
21091,1,1.222,0.877,40.074,42.663,42.663,-23.3,16.773999999999997
21092,1,1.189,0.922,45.76,42.948,42.948,-28.609,17.150999999999996
21093,1,0.955,1.368,-5.683,32.839,32.839,-33.686,-39.369
21094,1,0.92,1.614,-8.959,28.58,28.58,-33.262,-42.221000000000004
21095,1,1.395,0.925,42.178,47.281,47.281,-58.492,-16.314
21096,1,1.026,1.575,-10.186,29.081,29.081,-33.798,-43.984
21097,1,1.034,1.303,19.36,31.73,31.73,-36.902,-17.542
21098,1,0.949,1.466,19.846,33.305,33.305,-34.591,-14.745000000000001
21099,1,1.073,1.107,48.417,45.231,45.231,-62.726,-14.308999999999997
21100,1,1.155,1.372,1.791,35.749,35.749,-39.203,-37.412000000000006
21101,1,0.974,1.195,14.444,37.311,37.311,-28.759,-14.315
21102,1,1.242,1.026,55.338,52.96,52.96,-71.214,-15.875999999999998
21103,1,0.865,0.712,45.004,43.995,43.995,-34.035,10.969000000000001
21104,1,1.339,1.484,-42.298,69.299,69.299,15.807,-26.491
21105,1,0.971,0.798,64.504,51.787,51.787,-75.528,-11.024000000000001
21106,1,0.806,0.934,33.169,49.21,49.21,-13.74,19.428999999999995
21107,1,0.939,0.955,42.47,42.665,42.665,-21.857,20.613
21108,1,1.047,1.123,-41.921,19.552,19.552,52.158,10.237000000000002
21109,1,0.784,1.345,-14.843,32.962,32.962,-20.148,-34.991
21110,1,1.456,1.122,-48.763,21.564,21.564,60.16,11.396999999999998
21111,1,1.64,0.983,-53.438,19.605,19.605,63.242,9.803999999999995
21112,1,0.811,1.504,48.865,39.027,39.027,-72.395,-23.529999999999994
21113,1,1.664,1.142,-35.297,12.889,12.889,44.798,9.501000000000005
21114,1,1.705,1.249,-47.985,14.756,14.756,58.204,10.219000000000001
21115,1,1.041,0.996,36.985,36.64,36.64,-47.654,-10.669000000000004
21116,1,0.766,0.595,58.362,34.409,34.409,-64.399,-6.036999999999999
21117,1,0.808,0.797,54.507,39.753,39.753,-60.513,-6.006
21118,1,0.999,1.56,42.661,33.016,33.016,-63.291,-20.629999999999995
21119,1,1.699,1.292,-38.653,62.918,62.918,12.05,-26.602999999999998
21120,1,1.272,1.273,-47.363,58.293,58.293,13.779,-33.584
21121,1,0.628,1.002,41.195,40.026,40.026,-56.338,-15.143
21122,1,0.837,1.064,41.069,42.772,42.772,-51.84,-10.771
21123,1,0.583,1.262,39.538,44.167,44.167,-50.822,-11.284000000000006
21124,1,0.872,1.156,37.428,41.11,41.11,-46.257,-8.829
21125,1,1.505,1.142,-39.245,23.937,23.937,41.456,2.2110000000000056
21126,1,1.265,1.015,-30.583,20.275,20.275,33.892,3.3090000000000046
21127,1,0.687,1.171,30.299,41.712,41.712,-37.447,-7.148000000000003
21128,1,0.979,0.97,-39.268,26.379,26.379,49.686,10.418
21129,1,0.803,0.893,31.481,41.924,41.924,-41.523,-10.042000000000002
21130,1,0.935,1.16,-43.454,19.051,19.051,49.509,6.055
21131,1,1.179,1.238,-32.988,43.808,43.808,-3.766,-36.754
21132,1,1.041,0.881,19.787,43.044,43.044,-34.477,-14.689999999999998
21133,1,1.192,0.939,20.032,45.278,45.278,-35.608,-15.575999999999997
21134,1,1.169,1.134,-46.811,20.4,20.4,45.634,-1.1769999999999996
21135,1,0.983,1.096,-38.811,17.872,17.872,40.752,1.9410000000000025
21136,1,0.897,1.036,-36.95,20.932,20.932,41.871,4.920999999999999
21137,1,1.337,1.382,-47.373,48.823,48.823,13.808,-33.565
21138,1,1.102,1.452,-49.058,47.665,47.665,15.947,-33.111000000000004
21139,1,1.079,1.122,-36.264,17.228,17.228,43.038,6.773999999999994
21140,1,0.807,1.45,-52.851,52.196,52.196,23.781,-29.07
21141,1,0.921,1.517,-44.786,52.4,52.4,15.522,-29.264000000000003
21142,1,1.248,1.6,-44.905,43.65,43.65,11.034,-33.871
21143,1,0.884,1.102,-26.414,17.498,17.498,32.679,6.265000000000001
21144,1,1.039,1.028,45.905,39.626,39.626,-60.954,-15.049
21145,1,0.852,1.421,42.083,34.335,34.335,-59.453,-17.370000000000005
21146,1,1.21,1.463,-24.574,36.519,36.519,-19.968,-44.542
21147,1,1.129,1.046,-43.138,21.041,21.041,49.288,6.149999999999999
21148,1,0.869,1.563,-20.663,38.024,38.024,-24.72,-45.382999999999996
21149,1,0.601,1.321,39.344,34.465,34.465,-47.014,-7.670000000000002
21150,1,0.707,1.6,-11.032,36.367,36.367,-24.702,-35.734
21151,1,0.863,1.495,-23.508,31.787,31.787,-13.744,-37.251999999999995
21152,1,0.812,1.726,-24.672,34.188,34.188,-15.397,-40.069
21153,1,0.842,1.429,-13.18,36.984,36.984,-30.975,-44.155
21154,1,0.829,1.262,-20.86,38.975,38.975,-23.844,-44.704
21155,1,0.959,1.585,12.676,34.071,34.071,-19.67,-6.9940000000000015
21156,1,0.921,1.632,-22.037,39.15,39.15,-8.356,-30.393
21157,1,1.025,1.602,-20.769,44.863,44.863,-15.219,-35.988
21158,1,1.254,1.468,4.484,38.029,38.029,-17.229,-12.745
21159,1,1.377,1.621,2.237,36.095,36.095,-14.865,-12.628
21160,1,1.001,1.537,-28.862,35.492,35.492,-17.137,-45.998999999999995
21161,1,0.995,1.547,-27.499,30.713,30.713,-23.662,-51.161
21162,1,0.998,1.398,12.787,38.381,38.381,-22.068,-9.281
21163,1,0.951,1.489,-21.83,37.187,37.187,-14.061,-35.891
21164,1,1.245,1.679,-10.941,42.138,42.138,-21.375,-32.316
21165,1,1.149,1.307,-14.654,37.829,37.829,-26.45,-41.104
21166,1,1.145,1.528,7.486,34.386,34.386,-21.283,-13.797
21167,1,0.692,1.573,-14.104,32.546,32.546,-23.597,-37.701
21168,1,0.968,1.696,-19.714,34.142,34.142,-20.736,-40.45
21169,1,1.137,1.385,-27.886,32.747,32.747,-20.321,-48.207
21170,1,1.335,0.862,11.477,62.558,62.558,-56.778,-45.301
21171,1,1.172,0.982,12.025,54.833,54.833,-58.648,-46.623000000000005
21172,1,1.248,1.002,15.607,59.315,59.315,-59.194,-43.587
21173,1,1.321,1.391,-20.213,37.427,37.427,-19.916,-40.129000000000005
21174,1,0.884,1.695,14.537,34.432,34.432,-27.549,-13.011999999999999
21175,1,1.014,1.563,-20.235,39.368,39.368,-22.369,-42.604
21176,1,1.188,1.164,29.766,66.384,66.384,-63.097,-33.331
21177,1,1.213,0.876,32.099,67.822,67.822,-61.257,-29.158
21178,1,1.279,0.736,-14.801,34.535,34.535,-15.268,-30.069000000000003
21179,1,1.028,1.45,-18.876,41.034,41.034,-21.859,-40.735
21180,1,1.012,1.514,-20.151,43.263,43.263,-16.513,-36.664
21181,1,1.049,0.776,-13.249,26.7,26.7,-16.805,-30.054000000000002
21182,1,1.338,1.312,-23.242,36.647,36.647,-15.65,-38.892
21183,1,1.273,1.278,-42.576,25.996,25.996,-1.158,-43.734
21184,1,0.768,0.93,-17.41,3.815,3.815,10.387,-7.023
21185,1,1.168,1.31,-28.808,30.286,30.286,-18.652,-47.46
21186,1,1.109,1.296,-33.187,31.091,31.091,-12.797,-45.983999999999995
21187,1,1.003,1.63,-32.172,31.111,31.111,-13.805,-45.977
21188,1,0.785,1.047,-68.486,1.011,1.011,59.545,-8.941000000000003
21189,1,1.095,1.487,-7.123,46.002,46.002,-27.652,-34.775
21190,1,1.075,1.653,-14.355,43.062,43.062,-20.675,-35.03
21191,1,1.339,0.628,-24.053,21.823,21.823,-9.966,-34.019
21192,1,0.714,1.336,-23.748,35.935,35.935,-16.335,-40.083
21193,1,1.458,0.762,-27.397,25.088,25.088,-5.506,-32.903
21194,1,1.354,0.657,-21.73,26.333,26.333,-4.657,-26.387
21195,1,1.24,0.847,-23.447,30.469,30.469,-8.681,-32.128
21196,1,0.965,0.985,54.579,41.4,41.4,-70.266,-15.687000000000005
21197,1,1.395,0.768,-9.266,20.899,20.899,-20.853,-30.119
21198,1,0.596,1.061,-55.903,3.335,3.335,49.988,-5.914999999999999
21199,1,0.69,1.202,-60.205,7.519,7.519,53.147,-7.058
21200,1,1.057,0.822,52.998,36.904,36.904,-71.77,-18.772
21201,1,0.598,1.063,-72.194,4.503,4.503,66.887,-5.307000000000002
21202,1,1.124,1.032,20.315,52.433,52.433,-69.097,-48.782
21203,1,1.098,1.309,-31.49,38.48,38.48,-7.105,-38.595
21204,1,1.445,0.764,-15.248,27.874,27.874,-13.945,-29.192999999999998
21205,1,0.858,0.912,-63.635,2.672,2.672,58.794,-4.841000000000001
21206,1,1.329,0.645,19.18,54.481,54.481,-62.878,-43.698
21207,1,0.664,1.078,-47.269,8.655,8.655,44.738,-2.530999999999999
21208,1,0.665,1.171,-31.154,5.528,5.528,28.029,-3.125
21209,1,1.174,0.786,-20.565,33.207,33.207,7.184,-13.381
21210,1,1.182,1.527,39.83,32.143,32.143,-58.036,-18.206000000000003
21211,1,0.978,1.588,39.075,31.624,31.624,-56.029,-16.954
21212,1,0.903,1.487,34.65,32.737,32.737,-49.929,-15.279000000000003
21213,1,1.019,1.406,-26.512,48.359,48.359,-17.292,-43.804
21214,1,1.128,0.845,42.235,40.108,40.108,-67.716,-25.480999999999995
21215,1,0.876,0.972,-40.942,7.887,7.887,33.118,-7.823999999999998
21216,1,0.721,1.152,-34.249,9.29,9.29,28.764,-5.485000000000003
21217,1,0.582,0.925,-52.935,9.078,9.078,46.641,-6.294000000000004
21218,1,0.824,1.246,40.148,41.13,41.13,-61.214,-21.065999999999995
21219,1,1.062,0.901,42.133,37.801,37.801,-63.521,-21.387999999999998
21220,1,0.833,1.04,-16.328,5.808,5.808,11.684,-4.644
21221,1,0.928,1.606,-22.839,43.049,43.049,-12.841,-35.68
21222,1,0.919,1.368,-20.996,43.958,43.958,-16.811,-37.807
21223,1,0.872,1.4,-20.067,44.881,44.881,-19.787,-39.854
21224,1,0.929,1.312,-43.672,45.535,45.535,-2.817,-46.489
21225,1,1.015,0.878,54.201,41.46,41.46,-63.78,-9.579
21226,1,1.139,1.622,37.266,33.801,33.801,-56.265,-18.999000000000002
21227,1,1.184,1.692,41.425,31.27,31.27,-62.316,-20.891000000000005
21228,1,1.263,1.388,-44.343,38.446,38.446,3.842,-40.501000000000005
21229,1,1.291,1.348,-48.487,40.021,40.021,8.211,-40.276
21230,1,0.965,1.454,-44.865,41.256,41.256,4.893,-39.972
21231,1,1.032,1.304,38.964,48.797,48.797,-52.512,-13.548000000000002
21232,1,1.052,1.348,-41.825,41.486,41.486,5.174,-36.651
21233,1,1.154,1.348,-36.716,44.042,44.042,1.104,-35.612
21234,1,1.08,1.051,42.467,46.961,46.961,-58.062,-15.594999999999999
21235,1,1.17,1.319,-41.22,46.458,46.458,2.799,-38.421
21236,1,0.974,1.48,-46.267,49.865,49.865,7.146,-39.121
21237,1,0.917,0.956,-19.723,11.244,11.244,14.346,-5.376999999999999
21238,1,1.154,1.399,-19.159,43.571,43.571,-17.77,-36.929
21239,1,0.924,1.333,-22.368,41.313,41.313,-13.192,-35.56
21240,1,0.783,1.424,-44.683,44.635,44.635,3.256,-41.427
21241,1,1.094,1.363,-21.234,41.119,41.119,-19.114,-40.348
21242,1,1.179,0.714,-7.058,29.065,29.065,-13.635,-20.692999999999998
21243,1,1.145,0.808,-8.225,33.999,33.999,-10.859,-19.084
21244,1,1.257,1.107,-5.615,38.149,38.149,-7.594,-13.209
21245,1,0.933,1.066,-5.63,31.301,31.301,-6.107,-11.737
21246,1,1.713,1.41,52.033,47.577,47.577,-69.076,-17.042999999999992
21247,1,1.065,1.381,-26.244,35.46,35.46,-11.434,-37.678
21248,1,0.94,1.245,-25.196,35.563,35.563,-12.777,-37.973
21249,1,1.011,1.425,-27.365,36.868,36.868,-7.852,-35.217
21250,1,0.91,1.375,-26.694,38.106,38.106,-7.04,-33.734
21251,1,1.003,1.669,-23.603,47.726,47.726,-6.646,-30.249000000000002
21252,1,1.009,0.901,4.239,59.661,59.661,-55.82,-51.581
21253,1,1.095,0.74,5.188,55.358,55.358,-56.399,-51.211
21254,1,1.099,1.035,46.474,50.854,50.854,-68.407,-21.933
21255,1,1.087,0.983,54.668,49.383,49.383,-74.362,-19.693999999999996
21256,1,0.848,1.647,-43.385,27.832,27.832,4.914,-38.471
21257,1,1.282,0.838,11.801,60.538,60.538,-60.893,-49.092
21258,1,1.169,0.862,14.351,63.533,63.533,-62.829,-48.478
21259,1,1.197,0.762,15.291,62.836,62.836,-62.252,-46.961
21260,1,0.807,1.037,5.908,38.518,38.518,-21.836,-15.927999999999997
21261,1,1.036,1.134,46.138,47.158,47.158,-71.372,-25.234
21262,1,1.057,1.181,42.979,47.005,47.005,-65.119,-22.14
21263,1,0.887,1.291,38.597,47.174,47.174,-57.941,-19.344
21264,1,1.008,1.239,32.833,43.762,43.762,-53.708,-20.875
21265,1,1.296,1.107,32.581,42.722,42.722,-51.672,-19.090999999999994
21266,1,0.996,1.336,48.318,49.354,49.354,-55.881,-7.563000000000002
21267,1,0.88,1.161,53.472,49.205,49.205,-57.974,-4.501999999999995
21268,1,1.103,1.369,-33.842,46.483,46.483,-1.256,-35.098
21269,1,0.585,1.626,41.281,42.134,42.134,-62.579,-21.298000000000002
21270,1,0.742,1.763,44.575,37.007,37.007,-62.719,-18.144
21271,1,0.778,1.647,43.252,38.858,38.858,-61.261,-18.009
21272,1,0.826,1.501,46.351,37.054,37.054,-62.928,-16.576999999999998
21273,1,1.022,1.234,13.266,31.569,31.569,-29.497,-16.231
21274,1,1.061,1.312,-39.019,45.047,45.047,-1.428,-40.446999999999996
21275,1,1.287,1.404,15.363,32.827,32.827,-31.185,-15.822
21276,1,2.012,0.738,37.436,39.341,39.341,-2.225,35.211
21277,1,1.979,0.873,36.846,35.825,35.825,-5.992,30.853999999999996
21278,1,1.415,0.624,13.106,41.868,41.868,-64.437,-51.330999999999996
21279,1,1.283,0.603,21.434,47.172,47.172,-71.459,-50.025000000000006
21280,1,1.255,0.525,18.391,46.535,46.535,-72.043,-53.65200000000001
21281,1,1.004,1.73,-23.962,52.218,52.218,-9.352,-33.314
21282,1,0.584,1.607,-31.178,58.171,58.171,1.738,-29.44
21283,1,0.855,1.483,-26.308,51.635,51.635,-14.88,-41.188
21284,1,0.99,1.42,-29.325,49.555,49.555,-14.05,-43.375
21285,1,0.968,1.4,-22.749,50.061,50.061,-19.927,-42.676
21286,1,0.703,1.379,-26.463,41.938,41.938,-16.041,-42.504000000000005
21287,1,0.724,1.459,-28.66,43.07,43.07,-12.18,-40.84
21288,1,0.717,1.31,-31.141,43.734,43.734,-10.697,-41.837999999999994
21289,1,0.91,1.54,32.938,27.171,27.171,-49.793,-16.854999999999997
21290,1,0.645,1.294,-33.807,42.084,42.084,-12.362,-46.169000000000004
21291,1,0.643,1.698,-31.287,53.124,53.124,0.72,-30.567
21292,1,0.819,1.504,-17.645,56.487,56.487,-17.866,-35.510999999999996
21293,1,0.704,1.686,31.314,30.661,30.661,-51.868,-20.554000000000002
21294,1,0.719,1.584,24.271,28.287,28.287,-48.472,-24.201
21295,1,0.904,1.644,-21.558,50.187,50.187,-9.446,-31.003999999999998
21296,1,0.859,1.688,-26.379,54.626,54.626,-4.329,-30.708000000000002
21297,1,2.04,0.919,80.506,33.392,33.392,-57.095,23.411
21298,1,1.978,0.725,76.517,26.106,26.106,-44.544,31.973
21299,1,1.215,1.769,-21.913,50.278,50.278,-8.873,-30.786
21300,1,1.287,0.911,54.183,33.238,33.238,-76.731,-22.547999999999995
21301,1,1.271,0.991,60.532,35.257,35.257,-81.233,-20.701000000000008
21302,1,1.339,0.924,64.724,35.678,35.678,-87.776,-23.051999999999992
21303,1,0.904,0.924,-6.103,40.372,40.372,-50.564,-56.667
21304,1,0.955,0.994,4.657,36.962,36.962,-55.475,-50.818
21305,1,1.181,1.002,-11.323,46.326,46.326,-34.43,-45.753
21306,1,1.383,1.627,-16.503,42.54,42.54,-7.648,-24.151
21307,1,1.361,1.837,-14.224,45.137,45.137,-12.533,-26.756999999999998
21308,1,0.923,1.145,-0.538,38.851,38.851,-50.337,-50.875
21309,1,1.254,0.843,-3.753,39.924,39.924,-47.687,-51.44
21310,1,1.033,1.252,-9.359,37.283,37.283,-39.041,-48.4
21311,1,0.992,1.027,-15.359,37.504,37.504,-36.307,-51.666000000000004
21312,1,1.371,1.101,-29.372,46.455,46.455,-18.731,-48.103
21313,1,1.284,1.799,-11.87,45.96,45.96,-19.933,-31.802999999999997
21314,1,1.354,0.912,-27.701,40.69,40.69,-20.366,-48.067
21315,1,1.441,0.78,-19.647,37.641,37.641,-31.961,-51.608
21316,1,0.875,1.48,-18.994,43.197,43.197,-18.639,-37.632999999999996
21317,1,0.959,1.655,32.325,34.079,34.079,-37.05,-4.724999999999994
21318,1,0.893,1.568,37.319,37.808,37.808,-40.884,-3.5649999999999977
21319,1,1.027,1.582,36.911,36.84,36.84,-43.582,-6.670999999999999
21320,1,1.281,0.89,-19.847,35.096,35.096,-23.995,-43.842
21321,1,1.199,0.84,-17.322,34.09,34.09,-27.207,-44.528999999999996
21322,1,1.133,1.487,35.461,36.651,36.651,-45.827,-10.366
21323,1,1.117,1.508,33.132,35.272,35.272,-44.644,-11.512
21324,1,1.215,1.561,-24.403,45.854,45.854,-4.934,-29.337
21325,1,0.864,0.887,47.826,45.785,45.785,-61.604,-13.777999999999999
21326,1,0.874,1.106,47.108,47.98,47.98,-59.188,-12.080000000000005
21327,1,1.075,1.348,-39.786,50.56,50.56,1.238,-38.548
21328,1,0.583,1.534,17.366,38.853,38.853,-30.009,-12.643
21329,1,0.968,1.105,51.593,49.171,49.171,-66.23,-14.637
21330,1,1.186,1.1,57.029,47.209,47.209,-72.197,-15.168
21331,1,0.983,0.822,55.428,48.879,48.879,-73.407,-17.979
21332,1,1.017,0.845,-29.307,9.065,9.065,22.015,-7.291999999999998
21333,1,0.786,0.985,-34.305,6.285,6.285,26.083,-8.222000000000001
21334,1,0.847,1.462,-25.131,51.052,51.052,-8.958,-34.089
21335,1,0.863,1.796,29.311,32.094,32.094,-41.449,-12.137999999999998
21336,1,0.736,1.557,21.077,36.121,36.121,-35.531,-14.453999999999997
21337,1,1.223,0.8,-14.643,35.264,35.264,-33.824,-48.467
21338,1,1.306,0.718,-4.221,33.095,33.095,-43.91,-48.131
21339,1,0.687,0.975,-43.317,13.04,13.04,37.017,-6.299999999999997
21340,1,0.994,0.914,-11.429,35.469,35.469,-38.661,-50.09
21341,1,1.327,0.73,-11.873,35.124,35.124,-40.162,-52.035
21342,1,1.234,1.481,37.59,35.013,35.013,-54.725,-17.134999999999998
21343,1,1.093,0.746,18.191,71.354,71.354,-55.225,-37.034000000000006
21344,1,1.264,0.81,17.99,69.747,69.747,-56.855,-38.864999999999995
21345,1,0.858,1.048,-31.769,18.101,18.101,30.595,-1.1739999999999995
21346,1,1.34,1.008,-46.641,16.241,16.241,41.637,-5.003999999999998
21347,1,1.295,0.653,15.71,67.713,67.713,-58.199,-42.489
21348,1,1.245,0.814,21.053,60.632,60.632,-62.642,-41.589
21349,1,0.697,1.859,29.342,36.273,36.273,-44.203,-14.861000000000004
21350,1,1.284,1.227,30.388,39.149,39.149,-47.101,-16.712999999999997
21351,1,1.174,0.759,-6.625,32.108,32.108,-39.889,-46.514
21352,1,0.87,1.208,-71.408,6.183,6.183,64.68,-6.727999999999994
21353,1,1.181,0.712,8.425,52.804,52.804,-56.418,-47.992999999999995
21354,1,1.226,0.781,6.256,56.638,56.638,-51.957,-45.701
21355,1,0.782,1.502,43.67,33.944,33.944,-60.054,-16.384
21356,1,1.189,0.752,13.993,60.045,60.045,-64.466,-50.47299999999999
21357,1,1.104,0.839,56.838,40.653,40.653,-78.16,-21.321999999999996
21358,1,0.83,0.869,44.596,38.576,38.576,-50.315,-5.719000000000001
21359,1,0.698,1.518,39.892,32.482,32.482,-46.543,-6.650999999999996
21360,1,1.04,0.826,59.177,44.623,44.623,-55.328,3.8489999999999966
21361,1,0.88,1.317,17.129,31.588,31.588,-38.183,-21.054
21362,1,0.972,0.94,42.618,42.205,42.205,-65.256,-22.637999999999998
21363,1,1.048,1.34,49.697,29.773,29.773,-63.143,-13.445999999999998
21364,1,1.151,0.572,57.744,34.999,34.999,-64.672,-6.927999999999997
21365,1,1.532,1.002,46.019,41.293,41.293,-63.111,-17.092
21366,1,1.311,0.581,59.187,40.438,40.438,-65.706,-6.5190000000000055
21367,1,0.997,0.665,57.929,32.438,32.438,-63.738,-5.8089999999999975
21368,1,0.723,1.538,59.046,41.003,41.003,-73.608,-14.562000000000005
21369,1,0.868,1.409,19.606,32.763,32.763,-42.812,-23.205999999999996
21370,1,1.033,0.998,65.878,42.039,42.039,-69.157,-3.2789999999999964
21371,1,1.101,1.384,9.606,36.949,36.949,-30.801,-21.195
21372,1,0.903,1.501,57.569,35.82,35.82,-74.529,-16.959999999999994
21373,1,0.796,0.771,39.273,38.067,38.067,-60.103,-20.83
21374,1,0.86,0.83,45.606,45.957,45.957,-63.528,-17.921999999999997
21375,1,0.791,0.995,49.206,46.98,46.98,-68.011,-18.804999999999993
21376,1,1.11,1.098,47.141,47.985,47.985,-62.506,-15.365000000000002
21377,1,1.236,0.681,28.433,63.811,63.811,-65.528,-37.095000000000006
21378,1,1.214,0.499,27.43,62.827,62.827,-62.165,-34.735
21379,1,0.856,1.391,36.9,32.216,32.216,-53.14,-16.240000000000002
21380,1,0.913,1.43,34.626,34.305,34.305,-50.76,-16.134
21381,1,1.472,0.91,22.936,58.283,58.283,-63.499,-40.563
21382,1,1.288,0.878,24.105,64.173,64.173,-66.167,-42.062
21383,1,0.995,1.111,-40.722,19.85,19.85,39.734,-0.9879999999999995
21384,1,1.011,0.799,42.537,38.258,38.258,-55.279,-12.742000000000004
21385,1,1.226,0.814,45.136,39.794,39.794,-53.22,-8.083999999999996
21386,1,0.554,1.674,32.439,35.13,35.13,-49.402,-16.963
21387,1,1.354,0.788,23.63,53.103,53.103,-67.384,-43.754000000000005
21388,1,0.93,0.951,-42.306,25.42,25.42,40.568,-1.7379999999999995
21389,1,1.202,0.897,23.47,54.633,54.633,-65.045,-41.575
21390,1,1.508,0.913,22.047,47.883,47.883,-65.113,-43.066
21391,1,1.279,0.589,20.312,45.395,45.395,-71.54,-51.22800000000001
21392,1,1.107,0.718,21.623,42.771,42.771,-75.557,-53.934
21393,1,1.056,1.046,30.924,31.46,31.46,-59.331,-28.407000000000004
21394,1,0.703,1.425,50.655,35.37,35.37,-68.121,-17.465999999999994
21395,1,0.791,1.268,49.879,38.141,38.141,-66.444,-16.565000000000005
21396,1,1.076,0.977,-41.308,21.086,21.086,42.514,1.206000000000003
21397,1,0.954,1.494,45.099,30.597,30.597,-60.519,-15.420000000000002
21398,1,0.94,1.511,41.829,34.914,34.914,-55.866,-14.036999999999999
21399,1,1.151,0.953,0.898,43.016,43.016,-56.931,-56.032999999999994
21400,1,0.977,1.269,5.728,30.113,30.113,-32.658,-26.93
21401,1,1.28,0.856,42.009,41.112,41.112,-62.469,-20.46
21402,1,1.195,0.857,2.412,43.573,43.573,-58.29,-55.878
21403,1,1.091,0.982,39.504,40.091,40.091,-60.699,-21.195
21404,1,1.06,1.572,-15.478,34.737,34.737,-25.196,-40.674
21405,1,0.969,1.087,38.149,40.947,40.947,-62.551,-24.402
21406,1,0.917,0.942,37.113,40.327,40.327,-49.443,-12.329999999999998
21407,1,0.887,1.62,22.783,36.339,36.339,-30.503,-7.719999999999999
21408,1,0.944,0.655,35.849,41.202,41.202,-48.317,-12.468000000000004
21409,1,1.083,1.076,36.814,37.743,37.743,-60.238,-23.424
21410,1,1.001,1.451,23.922,40.143,40.143,-26.342,-2.419999999999998
21411,1,1.033,1.588,-18.765,33.264,33.264,-21.832,-40.597
21412,1,1.16,1.378,-27.352,29.064,29.064,-11.654,-39.006
21413,1,1.329,1.425,-26.405,33.788,33.788,-7.759,-34.164
21414,1,1.117,1.147,22.252,36.413,36.413,-43.089,-20.837
21415,1,0.993,1.434,-31.665,35.321,35.321,-3.572,-35.237
21416,1,1.096,1.527,19.467,36.177,36.177,-36.277,-16.810000000000002
21417,1,1.355,1.219,32.93,35.534,35.534,-60.921,-27.991
21418,1,0.863,1.629,-17.578,40.205,40.205,-22.326,-39.903999999999996
21419,1,1.107,1.102,48.208,49.293,49.293,-42.973,5.234999999999999
21420,1,1.383,1.154,25.18,36.491,36.491,-45.625,-20.445
21421,1,1.107,1.282,-18.29,40.521,40.521,-16.938,-35.227999999999994
21422,1,1.168,1.407,-23.343,42.683,42.683,-8.843,-32.186
21423,1,0.87,0.945,36.579,43.04,43.04,-32.536,4.042999999999999
21424,1,1.12,0.948,20.484,41.179,41.179,-73.293,-52.809000000000005
21425,1,1.276,0.848,19.979,39.331,39.331,-75.233,-55.254000000000005
21426,1,1.01,0.791,44.71,44.334,44.334,-46.803,-2.0929999999999964
