frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
21817,1,1.197,1.05,22.342,56.409,56.409,-59.379,-37.037
21818,1,1.209,1.146,24.011,54.899,54.899,-63.256,-39.245000000000005
21819,1,1.419,1.393,22.78,55.604,55.604,-61.963,-39.183
21820,1,1.181,1.208,16.947,49.523,49.523,-60.355,-43.408
21821,1,1.26,0.993,16.758,55.731,55.731,-59.914,-43.156000000000006
21822,1,1.412,1.099,17.386,51.325,51.325,-61.343,-43.95700000000001
21823,1,1.132,1.107,20.271,55.241,55.241,-58.292,-38.021
21824,1,1.35,1.006,26.181,60.555,60.555,-65.173,-38.992000000000004
21825,1,1.183,1.021,21.432,59.306,59.306,-57.637,-36.205
21826,1,1.327,0.944,25.867,65.399,65.399,-61.285,-35.41799999999999
21827,1,1.326,0.595,30.232,64.313,64.313,-66.65,-36.418000000000006
21828,1,1.325,0.732,27.918,60.248,60.248,-61.363,-33.445
21829,1,1.373,0.867,25.281,59.706,59.706,-59.574,-34.293
21830,1,1.262,0.98,21.902,55.844,55.844,-55.066,-33.164
21831,1,1.388,0.784,23.557,54.768,54.768,-62.9,-39.343
21832,1,1.477,0.6,28.15,56.886,56.886,-58.092,-29.942
21833,1,1.622,0.818,32.774,57.403,57.403,-63.62,-30.845999999999997
21834,1,1.373,0.697,31.374,60.549,60.549,-57.989,-26.615
21835,1,1.324,0.578,36.645,61.009,61.009,-64.99,-28.34499999999999
21836,1,1.151,0.85,35.031,59.526,59.526,-63.685,-28.654000000000003
21837,1,1.181,0.65,38.48,58.472,58.472,-72.377,-33.897
21838,1,1.273,0.886,31.753,54.645,54.645,-65.899,-34.146
21839,1,1.255,0.742,33.38,50.832,50.832,-67.51,-34.13
21840,1,1.383,0.725,33.234,53.7,53.7,-69.027,-35.793
21841,1,1.271,0.929,31.622,57.876,57.876,-66.266,-34.644000000000005
21842,1,1.35,0.787,27.968,62.611,62.611,-62.764,-34.79600000000001
21843,1,1.262,0.793,28.518,53.424,53.424,-63.053,-34.535
21844,1,1.144,0.692,30.427,53.092,53.092,-68.49,-38.062999999999995
21845,1,1.161,0.526,31.766,51.904,51.904,-69.415,-37.64900000000001
21846,1,1.26,0.841,30.124,57.54,57.54,-62.953,-32.82900000000001
21847,1,1.269,0.926,31.135,64.505,64.505,-58.938,-27.803
21848,1,1.249,0.805,25.355,63.175,63.175,-58.675,-33.31999999999999
21849,1,1.087,0.909,30.092,59.275,59.275,-55.898,-25.806000000000004
21850,1,1.016,1.078,26.682,60.135,60.135,-54.78,-28.098000000000003
21851,1,1.026,0.942,22.006,53.438,53.438,-52.24,-30.234
21852,1,1.302,1.097,20.406,50.569,50.569,-54.724,-34.318
21853,1,1.344,0.974,23.349,53.51,53.51,-61.926,-38.577
21854,1,1.3,1.032,22.016,50.599,50.599,-60.273,-38.257000000000005
21855,1,1.457,0.995,15.456,48.289,48.289,-55.709,-40.253
21856,1,1.157,0.918,19.554,46.494,46.494,-60.864,-41.31
21857,1,1.228,0.814,16.747,44.848,44.848,-54.5,-37.753
21858,1,1.261,0.863,10.615,41.723,41.723,-55.099,-44.483999999999995
21859,1,1.232,0.928,27.663,40.035,40.035,-67.466,-39.803
21860,1,1.21,1.417,22.412,46.346,46.346,-64.179,-41.767
21861,1,1.123,0.931,25.633,42.582,42.582,-67.164,-41.531000000000006
21862,1,1.324,0.759,17.844,46.257,46.257,-59.591,-41.747
21863,1,1.308,0.907,10.013,38.293,38.293,-54.123,-44.11
21864,1,1.232,0.491,16.386,42.132,42.132,-54.063,-37.67700000000001
21865,1,1.265,0.736,18.861,44.179,44.179,-57.505,-38.644000000000005
21866,1,1.322,0.618,16.142,49.482,49.482,-46.146,-30.004
21867,1,1.007,0.869,15.787,49.479,49.479,-46.746,-30.959000000000003
21868,1,1.051,0.61,17.155,44.695,44.695,-47.551,-30.396
21869,1,1.068,0.686,10.567,47.317,47.317,-42.909,-32.342
21870,1,1.271,0.727,5.692,56.435,56.435,-41.993,-36.301
21871,1,1.074,1.036,6.0,53.464,53.464,-45.924,-39.924
21872,1,1.248,0.731,6.777,56.828,56.828,-47.966,-41.189
21873,1,1.14,0.752,15.414,47.122,47.122,-50.85,-35.436
21874,1,1.003,0.887,3.555,44.321,44.321,-44.517,-40.962
21875,1,1.004,0.952,1.539,38.058,38.058,-40.273,-38.734
21876,1,0.924,0.867,3.544,43.56,43.56,-41.681,-38.137
21877,1,1.007,1.352,9.162,49.988,49.988,-43.826,-34.664
21878,1,1.117,0.903,11.137,51.355,51.355,-44.309,-33.172
21879,1,0.924,0.788,11.374,51.289,51.289,-46.405,-35.031
21880,1,0.998,0.82,6.032,44.736,44.736,-45.586,-39.554
21881,1,1.04,0.97,1.057,43.945,43.945,-40.239,-39.181999999999995
21882,1,1.267,0.603,0.978,39.239,39.239,-36.767,-35.789
21883,1,1.304,0.688,-4.852,45.107,45.107,-34.651,-39.503
21884,1,1.216,0.771,-9.413,47.624,47.624,-31.891,-41.304
21885,1,1.536,0.816,-6.385,43.674,43.674,-40.507,-46.891999999999996
21886,1,1.212,0.918,-14.17,48.508,48.508,-33.957,-48.127
21887,1,1.322,0.828,-7.918,46.366,46.366,-43.557,-51.475
21888,1,1.29,0.726,-0.509,40.204,40.204,-40.119,-40.628
21889,1,1.406,0.641,-2.087,42.522,42.522,-40.352,-42.439
21890,1,1.448,0.628,4.927,43.814,43.814,-50.578,-45.651
21891,1,1.231,0.99,12.226,50.653,50.653,-55.368,-43.142
21892,1,1.25,1.006,9.816,49.655,49.655,-51.175,-41.358999999999995
21893,1,1.363,0.843,4.746,44.859,44.859,-49.102,-44.355999999999995
21894,1,1.123,0.907,6.801,50.033,50.033,-52.251,-45.449999999999996
21895,1,1.341,0.881,5.193,49.98,49.98,-42.715,-37.522000000000006
21896,1,1.411,0.643,7.125,57.631,57.631,-44.236,-37.111
21897,1,1.28,0.966,5.408,51.83,51.83,-43.787,-38.379
21898,1,1.402,0.82,2.124,48.375,48.375,-44.536,-42.412
21899,1,1.441,0.827,5.549,45.938,45.938,-48.039,-42.49
21900,1,1.464,0.726,9.645,49.337,49.337,-51.552,-41.907
21901,1,1.341,0.835,12.873,48.457,48.457,-53.338,-40.465
21902,1,1.115,0.863,5.751,52.512,52.512,-47.786,-42.035000000000004
21903,1,1.466,0.733,5.715,49.866,49.866,-48.858,-43.143
21904,1,1.17,0.781,3.873,49.591,49.591,-50.917,-47.044000000000004
21905,1,1.074,0.645,4.021,48.655,48.655,-48.225,-44.204
21906,1,1.145,0.714,-12.528,46.368,46.368,-33.316,-45.844
21907,1,0.941,0.658,-2.351,50.031,50.031,-38.866,-41.217
21908,1,0.921,0.781,-4.126,56.522,56.522,-42.993,-47.119
21909,1,1.016,0.816,-12.821,49.805,49.805,-36.904,-49.725
21910,1,1.315,0.88,-9.233,51.985,51.985,-38.189,-47.422
21911,1,0.954,1.029,-4.345,56.861,56.861,-41.648,-45.993
21912,1,1.133,0.784,1.489,50.361,50.361,-45.2,-43.711000000000006
21913,1,1.071,0.969,-2.556,45.589,45.589,-42.582,-45.138
21914,1,1.048,0.832,5.45,45.264,45.264,-57.263,-51.812999999999995
21915,1,1.008,0.711,3.079,40.393,40.393,-53.168,-50.089
21916,1,1.216,0.881,-0.323,45.837,45.837,-50.228,-50.551
21917,1,1.03,0.582,0.759,46.375,46.375,-51.761,-51.002
21918,1,1.089,0.72,1.466,46.956,46.956,-52.461,-50.995
21919,1,1.163,1.002,-3.797,42.778,42.778,-45.851,-49.647999999999996
21920,1,1.074,0.891,1.574,42.937,42.937,-53.065,-51.491
21921,1,0.943,0.742,-0.741,47.339,47.339,-51.129,-51.87
21922,1,1.065,0.902,-4.185,43.962,43.962,-43.712,-47.897000000000006
21923,1,1.079,1.034,-7.951,46.917,46.917,-40.839,-48.79
21924,1,0.982,0.695,-4.077,45.128,45.128,-46.196,-50.272999999999996
21925,1,0.987,0.878,-6.732,49.574,49.574,-42.947,-49.679
21926,1,0.898,1.03,-4.873,48.995,48.995,-48.195,-53.068
21927,1,1.132,1.242,-10.356,48.236,48.236,-39.822,-50.178000000000004
21928,1,1.027,1.201,-4.408,45.35,45.35,-46.612,-51.02
21929,1,1.301,1.082,-9.084,44.363,44.363,-41.418,-50.501999999999995
21930,1,1.27,0.942,-2.749,49.131,49.131,-46.26,-49.009
21931,1,1.425,0.614,-7.527,46.671,46.671,-40.193,-47.72
21932,1,1.083,1.193,-4.833,54.919,54.919,-43.518,-48.351
21933,1,1.13,0.939,0.301,54.06,54.06,-49.222,-48.921
21934,1,1.183,0.636,0.447,59.935,59.935,-45.799,-45.352
21935,1,1.38,0.68,-5.219,56.944,56.944,-43.022,-48.241
21936,1,1.203,0.794,-3.867,59.492,59.492,-40.262,-44.129
21937,1,1.331,0.707,1.375,55.954,55.954,-47.544,-46.169
21938,1,1.102,0.579,-7.881,47.135,47.135,-47.027,-54.908
21939,1,1.173,0.415,-2.755,47.174,47.174,-50.187,-52.942
21940,1,1.229,0.677,-14.321,47.741,47.741,-39.866,-54.187
21941,1,1.065,0.614,-19.631,42.156,42.156,-37.496,-57.127
21942,1,1.274,0.865,-17.57,49.562,49.562,-43.443,-61.013
21943,1,1.29,0.891,-15.774,55.169,55.169,-43.732,-59.506
21944,1,1.325,0.76,-11.963,52.046,52.046,-43.401,-55.364000000000004
21945,1,1.037,0.984,-13.648,47.109,47.109,-40.97,-54.617999999999995
21946,1,1.217,1.155,-9.051,43.517,43.517,-44.472,-53.523
21947,1,1.226,0.858,-7.729,50.362,50.362,-44.286,-52.015
21948,1,1.223,0.888,-12.702,51.658,51.658,-45.397,-58.099
21949,1,1.36,0.754,-21.549,47.174,47.174,-41.281,-62.83
21950,1,1.497,0.755,-15.611,46.708,46.708,-40.174,-55.785
21951,1,1.362,0.692,-15.669,46.715,46.715,-38.966,-54.635000000000005
21952,1,1.184,0.898,-16.631,46.758,46.758,-41.326,-57.957
21953,1,1.332,0.798,-21.978,46.134,46.134,-38.776,-60.754000000000005
21954,1,1.31,0.64,-16.001,49.593,49.593,-50.759,-66.76
21955,1,1.265,0.633,-17.769,52.639,52.639,-45.195,-62.964
21956,1,1.215,0.593,-14.171,43.569,43.569,-48.632,-62.803
21957,1,1.34,0.664,-22.721,43.256,43.256,-42.049,-64.77
21958,1,1.201,0.641,-19.253,46.902,46.902,-47.966,-67.219
21959,1,1.284,0.64,-10.827,42.98,42.98,-53.204,-64.031
21960,1,1.3,0.727,-14.149,51.812,51.812,-51.452,-65.601
21961,1,1.21,0.786,-5.569,43.831,43.831,-58.751,-64.32
21962,1,1.292,0.88,-10.913,46.308,46.308,-58.614,-69.527
21963,1,1.223,0.702,-7.115,46.299,46.299,-54.083,-61.198
21964,1,1.239,0.87,-9.638,43.055,43.055,-58.054,-67.69200000000001
21965,1,1.349,0.817,-9.28,47.479,47.479,-60.219,-69.499
21966,1,1.427,0.801,-3.042,48.717,48.717,-62.067,-65.109
21967,1,1.41,0.691,-1.271,47.217,47.217,-64.274,-65.545
21968,1,1.579,0.717,-14.946,44.374,44.374,-57.086,-72.032
21969,1,1.449,0.7,-0.507,50.725,50.725,-66.067,-66.574
21970,1,1.222,0.739,-3.304,44.895,44.895,-61.227,-64.53099999999999
21971,1,1.381,1.114,-13.932,42.792,42.792,-54.336,-68.268
21972,1,1.441,0.785,-4.461,45.836,45.836,-58.676,-63.137
21973,1,1.445,0.557,-2.234,42.446,42.446,-63.902,-66.136
21974,1,1.557,0.882,-8.314,39.915,39.915,-57.191,-65.505
21975,1,1.418,0.883,0.411,38.523,38.523,-69.365,-68.954
21976,1,1.354,1.258,-7.886,44.039,44.039,-64.119,-72.005
21977,1,1.357,0.864,-0.056,42.614,42.614,-68.775,-68.831
21978,1,1.262,1.021,-2.89,41.255,41.255,-64.631,-67.521
21979,1,1.37,0.747,-3.988,38.978,38.978,-63.684,-67.672
21980,1,1.275,0.858,-7.049,39.246,39.246,-60.529,-67.578
21981,1,1.369,0.865,-13.682,45.783,45.783,-54.641,-68.323
21982,1,1.195,1.013,-13.889,47.803,47.803,-55.439,-69.328
21983,1,1.329,0.898,-13.564,51.642,51.642,-54.22,-67.78399999999999
21984,1,1.389,0.975,-8.938,57.06,57.06,-59.157,-68.095
21985,1,1.386,0.699,-10.254,49.602,49.602,-53.827,-64.081
21986,1,1.419,0.872,-12.647,45.772,45.772,-54.094,-66.741
21987,1,1.428,0.64,-15.604,42.687,42.687,-50.946,-66.55
21988,1,1.455,0.872,-7.806,41.634,41.634,-62.948,-70.754
21989,1,1.548,0.891,-12.661,39.333,39.333,-53.651,-66.312
21990,1,1.427,0.874,-1.02,40.172,40.172,-66.349,-67.369
21991,1,1.477,0.707,-2.401,43.81,43.81,-65.788,-68.189
21992,1,1.463,0.809,5.958,39.675,39.675,-74.928,-68.97
21993,1,1.597,0.896,0.957,44.072,44.072,-65.53,-64.57300000000001
21994,1,1.585,0.714,-3.126,41.333,41.333,-58.765,-61.891
21995,1,1.369,0.634,-6.594,41.841,41.841,-61.098,-67.692
21996,1,1.363,0.598,-2.786,38.653,38.653,-67.564,-70.35
21997,1,1.493,0.836,-1.084,37.319,37.319,-66.448,-67.532
21998,1,1.468,0.856,2.726,35.395,35.395,-72.733,-70.007
21999,1,1.41,1.065,1.672,38.447,38.447,-68.905,-67.233
22000,1,1.354,0.986,2.784,38.167,38.167,-69.756,-66.972
22001,1,1.419,0.879,-6.547,33.261,33.261,-59.034,-65.581
22002,1,1.411,0.916,-9.705,28.15,28.15,-58.043,-67.748
22003,1,1.347,0.964,-11.964,31.837,31.837,-55.589,-67.553
22004,1,1.441,0.723,-12.335,32.602,32.602,-54.439,-66.774
22005,1,1.471,0.778,-4.928,37.794,37.794,-64.608,-69.536
22006,1,1.346,0.925,-4.19,30.001,30.001,-64.621,-68.81099999999999
22007,1,1.362,0.85,-4.134,33.808,33.808,-60.135,-64.269
22008,1,1.491,0.781,-8.863,34.86,34.86,-58.125,-66.988
22009,1,1.635,0.76,-0.577,38.528,38.528,-71.013,-71.59
22010,1,1.501,0.886,-3.43,37.068,37.068,-69.615,-73.045
22011,1,1.305,0.834,-10.662,39.446,39.446,-59.109,-69.771
22012,1,1.336,0.78,-7.419,46.733,46.733,-61.974,-69.393
22013,1,1.516,1.106,-9.529,46.866,46.866,-56.666,-66.195
22014,1,1.387,0.784,-5.437,41.011,41.011,-62.176,-67.613
22015,1,1.437,0.727,4.661,42.04,42.04,-70.526,-65.865
22016,1,1.688,0.562,1.991,43.655,43.655,-64.719,-62.727999999999994
22017,1,1.448,0.649,1.663,40.201,40.201,-67.101,-65.438
22018,1,1.574,0.684,1.836,42.056,42.056,-68.337,-66.501
22019,1,1.339,0.784,9.519,41.852,41.852,-73.711,-64.192
22020,1,1.424,0.7,1.61,42.534,42.534,-65.084,-63.474000000000004
22021,1,1.483,0.703,0.919,40.927,40.927,-68.235,-67.316
22022,1,1.48,0.719,1.89,44.052,44.052,-65.796,-63.906000000000006
22023,1,1.736,0.61,2.078,44.153,44.153,-67.483,-65.405
22024,1,1.337,0.893,7.897,48.515,48.515,-65.757,-57.86000000000001
22025,1,1.435,0.901,8.789,44.427,44.427,-69.482,-60.693
22026,1,1.579,0.588,5.269,47.463,47.463,-66.285,-61.016
22027,1,1.376,0.686,2.239,47.392,47.392,-65.043,-62.80400000000001
22028,1,1.354,0.726,-4.998,46.297,46.297,-60.755,-65.753
22029,1,1.407,0.879,-1.399,44.804,44.804,-59.596,-60.995
22030,1,1.338,0.674,2.225,47.207,47.207,-66.792,-64.56700000000001
22031,1,1.456,0.837,-0.716,48.59,48.59,-62.659,-63.375
22032,1,1.567,0.768,-7.589,44.604,44.604,-54.475,-62.064
22033,1,1.474,0.838,-1.438,48.191,48.191,-59.529,-60.967000000000006
22034,1,1.453,0.856,3.242,47.48,47.48,-64.417,-61.175000000000004
22035,1,1.28,1.055,6.001,45.446,45.446,-66.22,-60.219
22036,1,1.26,0.998,2.046,43.674,43.674,-60.997,-58.951
22037,1,1.247,0.819,1.973,44.468,44.468,-60.037,-58.064
22038,1,1.629,0.993,4.141,44.557,44.557,-64.933,-60.79200000000001
22039,1,1.421,1.088,2.295,38.516,38.516,-62.306,-60.010999999999996
22040,1,1.33,1.139,3.688,46.205,46.205,-60.475,-56.787
22041,1,1.576,0.746,-5.541,42.257,42.257,-52.316,-57.857
22042,1,1.423,0.974,-3.985,47.266,47.266,-54.891,-58.876
22043,1,1.425,0.926,-1.934,49.383,49.383,-58.649,-60.583
22044,1,1.459,0.714,-6.19,50.445,50.445,-51.03,-57.22
22045,1,1.774,0.569,-3.858,49.003,49.003,-54.43,-58.288
22046,1,1.799,1.016,-11.314,52.489,52.489,-47.459,-58.773
22047,1,1.49,0.722,-8.138,50.713,50.713,-49.266,-57.403999999999996
22048,1,1.549,0.803,-9.302,51.358,51.358,-47.878,-57.18
22049,1,1.391,0.993,-7.314,59.011,59.011,-49.717,-57.031
22050,1,1.502,1.239,-1.368,57.18,57.18,-52.787,-54.155
22051,1,1.376,1.108,-9.588,52.936,52.936,-43.384,-52.972
22052,1,1.476,1.017,-8.57,50.282,50.282,-43.57,-52.14
22053,1,1.215,1.117,-2.257,50.938,50.938,-47.818,-50.074999999999996
22054,1,1.542,1.104,-5.121,52.323,52.323,-50.631,-55.752
22055,1,1.592,1.246,-12.885,40.982,40.982,-45.117,-58.001999999999995
22056,1,1.605,0.903,-15.245,42.748,42.748,-42.719,-57.964
22057,1,1.433,0.916,-6.726,47.696,47.696,-46.561,-53.287
22058,1,1.474,0.992,-11.01,50.512,50.512,-49.92,-60.93
22059,1,1.522,0.906,-10.673,51.867,51.867,-49.743,-60.416000000000004
22060,1,1.455,0.716,-8.245,51.794,51.794,-59.508,-67.753
22061,1,1.466,0.63,-8.12,51.96,51.96,-53.494,-61.614
22062,1,1.287,0.658,-15.087,45.915,45.915,-45.58,-60.667
22063,1,1.392,0.782,-10.682,52.412,52.412,-51.802,-62.484
22064,1,1.471,0.652,-14.236,48.559,48.559,-47.55,-61.786
22065,1,1.405,0.717,-11.781,55.483,55.483,-49.505,-61.286
22066,1,1.39,0.77,-9.178,55.965,55.965,-45.323,-54.501000000000005
22067,1,1.459,0.654,-7.152,56.471,56.471,-48.133,-55.285000000000004
22068,1,1.334,0.807,-1.79,51.181,51.181,-54.188,-55.978
22069,1,1.399,0.671,-5.519,52.45,52.45,-55.952,-61.471
22070,1,1.41,0.769,-3.522,54.351,54.351,-52.705,-56.227
22071,1,1.372,0.734,-6.315,53.681,53.681,-46.359,-52.674
22072,1,1.387,0.555,-9.61,51.604,51.604,-43.972,-53.582
22073,1,1.244,0.749,-7.824,54.848,54.848,-46.592,-54.416
22074,1,1.407,0.537,-17.18,50.852,50.852,-42.355,-59.535
22075,1,1.43,0.816,-16.144,50.69,50.69,-40.914,-57.058
22076,1,1.613,0.636,-9.914,48.276,48.276,-49.039,-58.953
22077,1,1.575,0.841,-7.793,47.052,47.052,-55.729,-63.522
22078,1,1.334,0.822,-3.633,50.28,50.28,-56.786,-60.419000000000004
22079,1,1.415,1.088,-3.727,48.512,48.512,-53.362,-57.089
22080,1,1.295,1.041,0.443,53.092,53.092,-55.527,-55.084
22081,1,1.499,0.961,1.375,42.329,42.329,-53.314,-51.939
22082,1,1.433,1.036,5.425,45.891,45.891,-54.17,-48.745000000000005
22083,1,1.33,1.071,5.405,42.2,42.2,-51.603,-46.198
22084,1,1.222,0.737,0.192,40.515,40.515,-45.03,-44.838
22085,1,1.502,0.965,-0.791,46.141,46.141,-43.586,-44.376999999999995
22086,1,1.254,0.855,3.833,46.826,46.826,-47.887,-44.054
22087,1,1.195,0.879,-10.629,43.701,43.701,-43.272,-53.900999999999996
22088,1,1.522,0.788,-14.306,40.554,40.554,-39.287,-53.592999999999996
22089,1,1.458,1.264,-3.516,42.825,42.825,-47.542,-51.058
22090,1,1.366,0.985,-7.727,46.238,46.238,-46.521,-54.248000000000005
22091,1,1.419,1.073,0.808,45.066,45.066,-53.373,-52.565
22092,1,1.109,0.975,-2.186,46.6,46.6,-45.995,-48.181
22093,1,1.075,0.826,0.312,48.238,48.238,-48.384,-48.072
22094,1,1.221,1.066,-2.929,49.4,49.4,-46.043,-48.972
22095,1,1.092,1.154,-12.377,40.482,40.482,-36.13,-48.507000000000005
22096,1,1.282,0.558,-15.577,40.235,40.235,-34.483,-50.059999999999995
22097,1,1.315,0.901,-9.173,40.965,40.965,-41.279,-50.452000000000005
22098,1,1.276,0.76,1.529,34.637,34.637,-48.867,-47.337999999999994
22099,1,1.183,0.924,0.361,41.12,41.12,-52.21,-51.849000000000004
22100,1,1.204,0.618,4.464,35.463,35.463,-57.246,-52.782000000000004
22101,1,1.388,0.883,-3.447,35.958,35.958,-49.611,-53.058
22102,1,1.269,0.623,0.905,39.361,39.361,-53.944,-53.039
22103,1,1.216,0.709,-2.212,39.14,39.14,-50.28,-52.492000000000004
22104,1,1.317,0.642,-5.36,40.025,40.025,-49.916,-55.275999999999996
22105,1,1.297,0.855,-12.048,37.233,37.233,-42.154,-54.202000000000005
22106,1,1.427,0.659,-4.834,39.778,39.778,-55.265,-60.099000000000004
22107,1,1.197,0.843,-4.97,43.525,43.525,-51.212,-56.182
22108,1,1.251,0.714,-2.618,44.763,44.763,-49.828,-52.446000000000005
22109,1,1.207,0.828,-12.448,42.789,42.789,-41.251,-53.699
22110,1,1.145,0.624,-11.074,45.182,45.182,-40.669,-51.742999999999995
22111,1,1.284,0.974,-21.645,40.615,40.615,-31.532,-53.177
22112,1,1.382,0.83,-19.261,44.749,44.749,-31.475,-50.736000000000004
22113,1,1.275,0.718,-14.385,47.086,47.086,-37.069,-51.454
22114,1,1.097,0.871,-9.679,42.845,42.845,-40.498,-50.177
22115,1,1.237,0.682,-13.443,46.387,46.387,-39.945,-53.388
22116,1,1.344,0.855,-3.45,48.077,48.077,-52.674,-56.124
22117,1,1.108,0.832,4.581,46.302,46.302,-56.429,-51.848
22118,1,1.039,0.669,9.968,50.275,50.275,-61.439,-51.471000000000004
22119,1,1.076,0.937,8.627,45.67,45.67,-60.501,-51.873999999999995
22120,1,1.178,0.825,11.624,46.567,46.567,-67.182,-55.558
22121,1,1.041,0.883,8.883,39.661,39.661,-67.6,-58.717
22122,1,1.279,0.703,10.589,41.709,41.709,-69.149,-58.56
22123,1,1.005,0.797,7.785,37.613,37.613,-60.799,-53.013999999999996
22124,1,1.077,0.926,5.217,37.936,37.936,-55.195,-49.978
22125,1,1.112,1.01,4.239,42.302,42.302,-53.652,-49.413000000000004
22126,1,0.931,0.895,11.794,35.048,35.048,-63.524,-51.730000000000004
22127,1,1.075,0.836,15.205,44.435,44.435,-70.256,-55.051
22128,1,1.051,0.883,2.686,42.33,42.33,-58.232,-55.546
22129,1,1.02,0.897,4.101,45.85,45.85,-56.116,-52.015
22130,1,1.125,0.644,11.357,48.957,48.957,-62.291,-50.934
22131,1,0.938,0.821,9.871,45.585,45.585,-62.408,-52.537
22132,1,1.101,1.254,15.617,47.231,47.231,-61.647,-46.03
22133,1,1.088,0.84,27.587,51.124,51.124,-65.657,-38.06999999999999
22134,1,1.265,1.002,22.293,49.234,49.234,-60.072,-37.779
22135,1,1.344,0.896,22.389,45.389,45.389,-58.221,-35.831999999999994
22136,1,1.21,0.998,21.975,47.88,47.88,-63.622,-41.647
22137,1,1.46,0.772,20.405,46.775,46.775,-60.523,-40.118
22138,1,1.51,0.72,19.424,46.043,46.043,-60.583,-41.159
22139,1,1.388,1.13,17.919,39.624,39.624,-64.719,-46.8
22140,1,1.372,1.153,5.989,42.511,42.511,-53.661,-47.672000000000004
22141,1,1.205,1.224,14.128,49.561,49.561,-60.824,-46.696
22142,1,1.146,0.934,14.89,46.56,46.56,-60.548,-45.658
22143,1,1.059,1.191,19.407,36.523,36.523,-60.121,-40.714
22144,1,1.095,1.396,13.392,39.44,39.44,-55.014,-41.622
22145,1,1.043,1.191,19.25,39.313,39.313,-58.359,-39.109
22146,1,1.142,1.202,17.257,45.593,45.593,-60.499,-43.242000000000004
22147,1,1.491,1.036,8.425,47.143,47.143,-56.421,-47.995999999999995
22148,1,1.274,0.985,13.867,44.18,44.18,-59.214,-45.346999999999994
22149,1,1.317,1.081,7.417,41.289,41.289,-54.133,-46.716
22150,1,1.097,0.815,11.65,45.652,45.652,-58.282,-46.632
22151,1,1.097,0.847,12.65,47.888,47.888,-60.398,-47.748000000000005
22152,1,1.168,0.763,9.014,42.364,42.364,-61.62,-52.605999999999995
22153,1,1.109,0.914,9.733,40.988,40.988,-62.598,-52.864999999999995
22154,1,1.031,0.696,2.4,38.661,38.661,-57.121,-54.721000000000004
22155,1,1.318,0.816,-8.053,38.155,38.155,-45.351,-53.403999999999996
22156,1,1.066,0.694,-10.145,45.518,45.518,-40.672,-50.81699999999999
22157,1,1.056,0.865,-13.697,44.378,44.378,-33.83,-47.527
22158,1,1.115,0.617,-10.349,43.54,43.54,-38.213,-48.562
22159,1,1.028,0.962,-23.791,46.162,46.162,-26.377,-50.168
22160,1,1.191,0.811,-14.682,42.835,42.835,-33.297,-47.979
22161,1,1.034,0.684,-14.18,47.888,47.888,-32.965,-47.145
22162,1,1.13,0.66,-6.994,49.823,49.823,-34.471,-41.464999999999996
22163,1,1.162,0.664,-3.811,45.562,45.562,-38.335,-42.146
22164,1,1.097,0.681,-3.536,44.062,44.062,-44.028,-47.564
22165,1,1.122,0.799,-18.155,47.43,47.43,-32.902,-51.057
22166,1,1.136,1.041,-19.546,49.535,49.535,-36.031,-55.577
22167,1,1.105,0.883,-14.729,47.589,47.589,-41.847,-56.576
22168,1,1.054,0.691,-14.617,44.638,44.638,-39.141,-53.757999999999996
22169,1,0.991,0.634,-4.464,47.418,47.418,-43.858,-48.321999999999996
22170,1,0.908,0.636,-1.881,47.261,47.261,-46.986,-48.867
22171,1,1.089,0.571,-6.439,50.254,50.254,-46.195,-52.634
22172,1,1.343,0.597,-16.705,41.043,41.043,-35.043,-51.748
22173,1,1.212,0.793,-9.602,31.378,31.378,-35.587,-45.18900000000001
22174,1,1.35,0.541,-4.051,37.554,37.554,-42.916,-46.967
22175,1,1.368,0.583,-9.818,35.894,35.894,-40.829,-50.647
22176,1,1.397,0.853,-3.843,32.933,32.933,-48.26,-52.102999999999994
22177,1,1.438,0.763,-1.018,37.047,37.047,-49.743,-50.761
22178,1,1.348,0.91,10.356,40.155,40.155,-58.894,-48.538
22179,1,1.135,0.923,8.44,42.857,42.857,-60.091,-51.651
22180,1,1.083,0.983,14.743,38.32,38.32,-60.876,-46.132999999999996
22181,1,1.254,1.141,4.804,39.513,39.513,-54.971,-50.166999999999994
22182,1,1.211,0.952,6.373,41.934,41.934,-62.304,-55.931000000000004
22183,1,1.344,1.101,0.581,38.973,38.973,-54.52,-53.939
22184,1,1.2,1.009,9.003,43.756,43.756,-61.35,-52.347
22185,1,1.16,0.959,4.985,41.451,41.451,-58.25,-53.265
22186,1,1.388,1.021,2.618,52.202,52.202,-59.353,-56.735
22187,1,1.005,0.821,0.462,48.483,48.483,-53.903,-53.440999999999995
22188,1,0.999,1.172,0.993,50.679,50.679,-55.691,-54.698
22189,1,1.15,1.414,-2.162,48.462,48.462,-52.817,-54.979
22190,1,1.156,1.151,-5.324,55.634,55.634,-47.416,-52.739999999999995
22191,1,1.179,0.783,-6.806,55.277,55.277,-47.123,-53.928999999999995
22192,1,1.008,0.629,-8.912,46.291,46.291,-46.086,-54.998
22193,1,1.197,0.783,0.011,45.237,45.237,-51.505,-51.494
22194,1,1.206,0.7,7.673,51.369,51.369,-54.908,-47.235
22195,1,1.122,0.865,3.252,46.374,46.374,-54.035,-50.782999999999994
22196,1,1.212,1.003,7.069,44.412,44.412,-54.46,-47.391
